beach,species,survey_week,beach_section_initials,species_2,total,mean_wrack
NORTH,SAND,2015-04-13,SAN,SAND,1570,0.85
NORTH,SNPL,2015-04-13,SAN,SNPL,26,0.85
NORTH,WEGU,2015-04-13,SAN,Gull,3,0.85
NORTH,SNPL,2015-04-13,SHS,SNPL,8,0.6
SOUTH,SAND,2015-04-13,SNO,SAND,94,1.666666667
SOUTH,SNPL,2015-04-13,SNO,SNPL,46,1.666666667
SOUTH,SNPL,2015-04-13,SSO,SNPL,40,1.694444444
SOUTH,SAND,2015-04-13,WAL,SAND,41,1.307692308
SOUTH,SNPL,2015-04-13,WAL,SNPL,34,1.307692308
NORTH,SAND,2014-04-14,MIN,SAND,1,2
NORTH,SNPL,2014-04-14,MIN,SNPL,2,2
PURISIMA,SNPL,2014-04-14,PNO,SNPL,13,2.333333333
PURISIMA,WEGU,2014-04-14,PNO,Gull,1,2.333333333
NORTH,SAND,2014-04-14,SAN,SAND,100,1.225
NORTH,SNPL,2014-04-14,SAN,SNPL,61,1.225
NORTH,WEGU,2014-04-14,SAN,Gull,1,1.225
NORTH,SNPL,2014-04-14,SHN,SNPL,12,2.346153846
NORTH,SNPL,2014-04-14,SHS,SNPL,6,2.05
SOUTH,SAND,2014-04-14,SNO,SAND,1730,2.633333333
SOUTH,SNPL,2014-04-14,SNO,SNPL,51,2.633333333
SOUTH,WEGU,2014-04-14,SNO,Gull,1,2.633333333
SOUTH,gull,2014-04-14,SSO,Gull,2,1.277777778
SOUTH,SNPL,2014-04-14,SSO,SNPL,23,1.277777778
SOUTH,SAND,2014-04-14,WAL,SAND,350,3.5
SOUTH,SNPL,2014-04-14,WAL,SNPL,24,3.5
SOUTH,WEGU,2014-04-14,WAL,Gull,30,3.5
NORTH,SNPL,2013-04-15,MIN,SNPL,3,1
PURISIMA,SAND,2013-04-15,PNO,SAND,120,2.5
PURISIMA,SNPL,2013-04-15,PNO,SNPL,2,2.5
PURISIMA,WEGU,2013-04-15,PNO,Gull,2,2.5
NORTH,SAND,2013-04-15,SAN,SAND,145,1.875
NORTH,SNPL,2013-04-15,SAN,SNPL,36,1.875
NORTH,SAND,2013-04-15,SHN,SAND,1,1.115384615
NORTH,SNPL,2013-04-15,SHN,SNPL,34,1.115384615
NORTH,SNPL,2013-04-15,SHS,SNPL,8,1.15
SOUTH,CAGU,2013-04-15,SNO,Gull,2,1.9
SOUTH,SAND,2013-04-15,SNO,SAND,4030,1.9
SOUTH,SNPL,2013-04-15,SNO,SNPL,45,1.9
SOUTH,WEGU,2013-04-15,SNO,Gull,3,1.9
SOUTH,SAND,2013-04-15,SSO,SAND,1500,2.416666667
SOUTH,SNPL,2013-04-15,SSO,SNPL,24,2.416666667
SOUTH,CAGU,2013-04-15,WAL,Gull,31,1.576923077
SOUTH,gull,2013-04-15,WAL,Gull,30,1.576923077
SOUTH,RBGU,2013-04-15,WAL,NA,30,1.576923077
SOUTH,SAND,2013-04-15,WAL,SAND,1200,1.576923077
SOUTH,SNPL,2013-04-15,WAL,SNPL,34,1.576923077
NORTH,SNPL,2012-04-16,MIN,SNPL,11,1.583333333
PURISIMA,SNPL,2012-04-16,PNO,SNPL,4,1.5
NORTH,gull,2012-04-16,SAN,Gull,2,1.075
NORTH,SAND,2012-04-16,SAN,SAND,27,1.075
NORTH,SNPL,2012-04-16,SAN,SNPL,61,1.075
NORTH,SAND,2012-04-16,SHN,SAND,2000,1.538461538
NORTH,SNPL,2012-04-16,SHN,SNPL,14,1.538461538
NORTH,SAND,2012-04-16,SHS,SAND,20,1.3
NORTH,SNPL,2012-04-16,SHS,SNPL,14,1.3
SOUTH,SAND,2012-04-16,SNO,SAND,630,2.033333333
SOUTH,SNPL,2012-04-16,SNO,SNPL,68,2.033333333
SOUTH,CAGU,2012-04-16,SSO,Gull,1,1.555555556
SOUTH,gull,2012-04-16,SSO,Gull,1,1.555555556
SOUTH,SAND,2012-04-16,SSO,SAND,80,1.555555556
SOUTH,SNPL,2012-04-16,SSO,SNPL,29,1.555555556
SOUTH,SAND,2012-04-16,WAL,SAND,43,1.538461538
SOUTH,SNPL,2012-04-16,WAL,SNPL,44,1.538461538
SOUTH,SAND,2018-04-16,SNO,SAND,350,0.944444444
SOUTH,SNPL,2018-04-16,SNO,SNPL,51,0.944444444
SOUTH,SAND,2018-04-16,SSO,SAND,1369,1.25
SOUTH,SNPL,2018-04-16,SSO,SNPL,44,1.25
SOUTH,WEGU,2018-04-16,SSO,Gull,3,1.25
SOUTH,CAGU,2017-04-17,SNO,Gull,2,1.166666667
SOUTH,SAND,2017-04-17,SNO,SAND,210,1.166666667
SOUTH,SNPL,2017-04-17,SNO,SNPL,54,1.166666667
SOUTH,SNPL,2017-04-17,SSO,SNPL,50,0.5
SOUTH,CAGU,2017-04-17,WAL,Gull,6,1.192307692
SOUTH,SAND,2017-04-17,WAL,SAND,18,1.192307692
SOUTH,SNPL,2017-04-17,WAL,SNPL,29,1.192307692
SOUTH,WEGU,2017-04-17,WAL,Gull,2,1.192307692
NORTH,SAND,2016-04-18,MIN,SAND,20,0.333333333
NORTH,SNPL,2016-04-18,MIN,SNPL,3,0.333333333
PURISIMA,SNPL,2016-04-18,PNO,SNPL,11,0.166666667
NORTH,gull,2016-04-18,SAN,Gull,1,0.25
NORTH,SAND,2016-04-18,SAN,SAND,63,0.25
NORTH,SNPL,2016-04-18,SAN,SNPL,45,0.25
NORTH,SAND,2016-04-18,SHN,SAND,305,0.269230769
NORTH,SNPL,2016-04-18,SHN,SNPL,11,0.269230769
NORTH,SAND,2016-04-18,SHS,SAND,155,0
NORTH,SNPL,2016-04-18,SHS,SNPL,8,0
NORTH,CAGU,2012-04-02,MIN,Gull,3,0.916666667
NORTH,SAND,2012-04-02,MIN,SAND,415,0.916666667
NORTH,SNPL,2012-04-02,MIN,SNPL,41,0.916666667
NORTH,WEGU,2012-04-02,MIN,Gull,1,0.916666667
NORTH,SAND,2012-04-02,SHS,SAND,1000,2
SOUTH,SAND,2018-04-02,SNO,SAND,246,1.233333333
SOUTH,SNPL,2018-04-02,SNO,SNPL,59,1.233333333
SOUTH,SAND,2018-04-02,SSO,SAND,385,1.027777778
SOUTH,SNPL,2018-04-02,SSO,SNPL,45,1.027777778
SOUTH,SAND,2018-04-02,WAL,SAND,62,1.884615385
SOUTH,SNPL,2018-04-02,WAL,SNPL,58,1.884615385
SOUTH,WEGU,2018-04-02,WAL,Gull,1,1.884615385
PURISIMA,CAGU,2015-04-20,PNO,Gull,1,0.333333333
PURISIMA,SAND,2015-04-20,PNO,SAND,500,0.333333333
PURISIMA,SNPL,2015-04-20,PNO,SNPL,13,0.333333333
NORTH,SAND,2015-04-20,SAN,SAND,566,0.575
NORTH,SNPL,2015-04-20,SAN,SNPL,52,0.575
NORTH,SAND,2015-04-20,SHN,SAND,5,0.653846154
NORTH,SNPL,2015-04-20,SHN,SNPL,4,0.653846154
NORTH,SAND,2015-04-20,SHS,SAND,575,0.9
NORTH,SNPL,2015-04-20,SHS,SNPL,14,0.9
SOUTH,SAND,2015-04-20,SNO,SAND,16,1.433333333
SOUTH,SNPL,2015-04-20,SNO,SNPL,67,1.433333333
SOUTH,SNPL,2015-04-20,SSO,SNPL,31,1.222222222
SOUTH,SAND,2015-04-20,WAL,SAND,104,1.461538462
SOUTH,SNPL,2015-04-20,WAL,SNPL,43,1.461538462
NORTH,gull,2014-04-21,MIN,Gull,1,1
NORTH,SNPL,2014-04-21,MIN,SNPL,3,1
PURISIMA,SNPL,2014-04-21,PNO,SNPL,9,1.666666667
NORTH,SAND,2014-04-21,SAN,SAND,50,2
NORTH,SNPL,2014-04-21,SAN,SNPL,1,2
SOUTH,SAND,2014-04-21,SNO,SAND,300,2.6
SOUTH,SNPL,2014-04-21,SNO,SNPL,35,2.6
SOUTH,WEGU,2014-04-21,SNO,Gull,1,2.6
SOUTH,SAND,2014-04-21,SSO,SAND,1925,2.555555556
SOUTH,SNPL,2014-04-21,SSO,SNPL,25,2.555555556
SOUTH,WEGU,2014-04-21,SSO,Gull,4,2.555555556
SOUTH,SAND,2014-04-21,WAL,SAND,1114,2
SOUTH,SNPL,2014-04-21,WAL,SNPL,28,2
SOUTH,WEGU,2014-04-21,WAL,Gull,1,2
NORTH,SNPL,2013-04-22,MIN,SNPL,1,1.25
PURISIMA,SNPL,2013-04-22,PNO,SNPL,3,0.5
NORTH,SAND,2013-04-22,SAN,SAND,2,1.15
NORTH,SNPL,2013-04-22,SAN,SNPL,57,1.15
NORTH,SAND,2013-04-22,SHN,SAND,130,2.307692308
NORTH,SNPL,2013-04-22,SHN,SNPL,19,2.307692308
NORTH,SNPL,2013-04-22,SHS,SNPL,10,1.7
SOUTH,SAND,2013-04-22,SNO,SAND,2935,1.4
SOUTH,SNPL,2013-04-22,SNO,SNPL,45,1.4
SOUTH,SAND,2013-04-22,SSO,SAND,50,1.3
SOUTH,SNPL,2013-04-22,SSO,SNPL,4,1.3
SOUTH,BOGU,2013-04-22,WAL,NA,6,1.884615385
SOUTH,CAGU,2013-04-22,WAL,Gull,50,1.884615385
SOUTH,SAND,2013-04-22,WAL,SAND,237,1.884615385
SOUTH,SNPL,2013-04-22,WAL,SNPL,30,1.884615385
NORTH,SNPL,2012-04-23,MIN,SNPL,13,0.928571429
NORTH,SNPL,2012-04-23,SHN,SNPL,2,1.166666667
SOUTH,CAGU,2012-04-23,WAL,Gull,5,1.041666667
SOUTH,SAND,2012-04-23,WAL,SAND,1730,1.041666667
SOUTH,SNPL,2012-04-23,WAL,SNPL,27,1.041666667
NORTH,SAND,2018-04-23,MIN,SAND,10,0.916666667
NORTH,SNPL,2018-04-23,MIN,SNPL,6,0.916666667
PURISIMA,SAND,2018-04-23,PNO,SAND,2,0.666666667
PURISIMA,SNPL,2018-04-23,PNO,SNPL,7,0.666666667
NORTH,SAND,2018-04-23,SAN,SAND,47,1.05
NORTH,SNPL,2018-04-23,SAN,SNPL,50,1.05
NORTH,WEGU,2018-04-23,SAN,Gull,4,1.05
NORTH,CAGU,2018-04-23,SHN,Gull,1,0.730769231
NORTH,SAND,2018-04-23,SHN,SAND,10,0.730769231
NORTH,SNPL,2018-04-23,SHN,SNPL,15,0.730769231
NORTH,SAND,2018-04-23,SHS,SAND,75,0.55
NORTH,SNPL,2018-04-23,SHS,SNPL,17,0.55
SOUTH,SAND,2016-04-25,SNO,SAND,300,1.033333333
SOUTH,SNPL,2016-04-25,SNO,SNPL,43,1.033333333
SOUTH,SAND,2016-04-25,SSO,SAND,150,1.166666667
SOUTH,SNPL,2016-04-25,SSO,SNPL,29,1.166666667
SOUTH,CAGU,2016-04-25,WAL,Gull,25,0.961538462
SOUTH,SAND,2016-04-25,WAL,SAND,150,0.961538462
SOUTH,SNPL,2016-04-25,WAL,SNPL,36,0.961538462
SOUTH,WEGU,2016-04-25,WAL,Gull,20,0.961538462
PURISIMA,SAND,2015-04-27,PNO,SAND,35,1.5
PURISIMA,SNPL,2015-04-27,PNO,SNPL,7,1.5
PURISIMA,WEGU,2015-04-27,PNO,Gull,47,1.5
NORTH,CAGU,2015-04-27,SAN,Gull,7,0.95
NORTH,RBGU,2015-04-27,SAN,NA,1,0.95
NORTH,SAND,2015-04-27,SAN,SAND,666,0.95
NORTH,SNPL,2015-04-27,SAN,SNPL,35,0.95
NORTH,WEGU,2015-04-27,SAN,Gull,40,0.95
NORTH,SAND,2015-04-27,SHN,SAND,120,0.692307692
NORTH,SNPL,2015-04-27,SHN,SNPL,5,0.692307692
NORTH,SAND,2015-04-27,SHS,SAND,265,0.6
NORTH,SNPL,2015-04-27,SHS,SNPL,10,0.6
SOUTH,SAND,2015-04-27,SNO,SAND,1376,1.2
SOUTH,SNPL,2015-04-27,SNO,SNPL,45,1.2
SOUTH,SAND,2015-04-27,SSO,SAND,100,1.555555556
SOUTH,SNPL,2015-04-27,SSO,SNPL,26,1.555555556
SOUTH,SAND,2015-04-27,WAL,SAND,50,2.115384615
SOUTH,SNPL,2015-04-27,WAL,SNPL,48,2.115384615
SOUTH,WEGU,2015-04-27,WAL,Gull,17,2.115384615
NORTH,BOGU,2013-04-29,MIN,NA,1,2.25
NORTH,SNPL,2013-04-29,MIN,SNPL,2,2.25
NORTH,WEGU,2013-04-29,MIN,Gull,3,2.25
PURISIMA,SNPL,2013-04-29,PNO,SNPL,2,2.166666667
NORTH,CAGU,2013-04-29,SAN,Gull,5,1.475
NORTH,SAND,2013-04-29,SAN,SAND,4,1.475
NORTH,SNPL,2013-04-29,SAN,SNPL,64,1.475
NORTH,WEGU,2013-04-29,SAN,Gull,17,1.475
NORTH,SNPL,2013-04-29,SHN,SNPL,17,2.346153846
NORTH,SAND,2013-04-29,SHS,SAND,5,1.45
SOUTH,SNPL,2013-04-29,SNO,SNPL,36,2.428571429
SOUTH,SNPL,2013-04-29,SSO,SNPL,27,2.416666667
SOUTH,SNPL,2013-04-29,WAL,SNPL,30,2.576923077
SOUTH,SNPL,2017-04-03,SNO,SNPL,38,1.1
SOUTH,SAND,2017-04-03,SSO,SAND,50,0.444444444
SOUTH,SNPL,2017-04-03,SSO,SNPL,34,0.444444444
SOUTH,SNPL,2017-04-03,WAL,SNPL,39,0.961538462
NORTH,SNPL,2012-04-30,MIN,SNPL,8,1.5
NORTH,SAND,2012-04-30,SAN,SAND,5,1.1
NORTH,SNPL,2012-04-30,SAN,SNPL,41,1.1
NORTH,gull,2012-04-30,SHN,Gull,12,1.192307692
NORTH,SAND,2012-04-30,SHN,SAND,40,1.192307692
NORTH,SNPL,2012-04-30,SHN,SNPL,16,1.192307692
NORTH,SNPL,2012-04-30,SHS,SNPL,3,0.85
SOUTH,SAND,2012-04-30,SNO,SAND,2000,2.566666667
SOUTH,SNPL,2012-04-30,SNO,SNPL,52,2.566666667
SOUTH,SNPL,2012-04-30,SSO,SNPL,22,1.333333333
SOUTH,CAGU,2012-04-30,WAL,Gull,60,2
SOUTH,SNPL,2012-04-30,WAL,SNPL,2,2
SOUTH,BOGU,2018-04-30,SNO,NA,1,1.1
SOUTH,SAND,2018-04-30,SNO,SAND,62,1.1
SOUTH,SNPL,2018-04-30,SNO,SNPL,55,1.1
SOUTH,SAND,2018-04-30,SSO,SAND,1085,0.916666667
SOUTH,SNPL,2018-04-30,SSO,SNPL,42,0.916666667
SOUTH,SAND,2018-04-30,WAL,SAND,498,1.538461538
SOUTH,SNPL,2018-04-30,WAL,SNPL,44,1.538461538
NORTH,SNPL,2016-04-04,MIN,SNPL,4,0.416666667
PURISIMA,SAND,2016-04-04,PNO,SAND,4,0.166666667
PURISIMA,SNPL,2016-04-04,PNO,SNPL,9,0.166666667
NORTH,SNPL,2016-04-04,SAN,SNPL,52,0.125
NORTH,SNPL,2016-04-04,SHN,SNPL,6,0.538461538
NORTH,SNPL,2016-04-04,SHS,SNPL,20,0.1
NORTH,SNPL,2015-04-06,MIN,SNPL,1,0.25
PURISIMA,SAND,2015-04-06,PNO,SAND,1,1.166666667
PURISIMA,SNPL,2015-04-06,PNO,SNPL,13,1.166666667
NORTH,SAND,2015-04-06,SAN,SAND,180,0.875
NORTH,SNPL,2015-04-06,SAN,SNPL,30,0.875
NORTH,SNPL,2015-04-06,SHN,SNPL,5,0.461538462
NORTH,SAND,2015-04-06,SHS,SAND,5,0.6
NORTH,SNPL,2015-04-06,SHS,SNPL,8,0.6
SOUTH,SNPL,2015-04-06,SNO,SNPL,45,1.3
SOUTH,SAND,2015-04-06,SSO,SAND,40,1.083333333
SOUTH,SNPL,2015-04-06,SSO,SNPL,44,1.083333333
SOUTH,SAND,2015-04-06,WAL,SAND,80,1.461538462
SOUTH,SNPL,2015-04-06,WAL,SNPL,41,1.461538462
NORTH,SNPL,2014-04-07,MIN,SNPL,1,0.916666667
PURISIMA,SAND,2014-04-07,PNO,SAND,4,1.833333333
PURISIMA,SNPL,2014-04-07,PNO,SNPL,2,1.833333333
NORTH,gull,2014-04-07,SAN,Gull,3,1.075
NORTH,SAND,2014-04-07,SAN,SAND,301,1.075
NORTH,SNPL,2014-04-07,SAN,SNPL,29,1.075
NORTH,SNPL,2014-04-07,SHN,SNPL,6,1.153846154
NORTH,SAND,2014-04-07,SHS,SAND,1000,0.8
NORTH,SNPL,2014-04-07,SHS,SNPL,9,0.8
SOUTH,SAND,2014-04-07,SNO,SAND,310,1.066666667
SOUTH,SNPL,2014-04-07,SNO,SNPL,61,1.066666667
SOUTH,gull,2014-04-07,SSO,Gull,2,1.083333333
SOUTH,SAND,2014-04-07,SSO,SAND,660,1.083333333
SOUTH,SNPL,2014-04-07,SSO,SNPL,36,1.083333333
SOUTH,CAGU,2014-04-07,WAL,Gull,5,1.769230769
SOUTH,RBGU,2014-04-07,WAL,NA,2,1.769230769
SOUTH,SAND,2014-04-07,WAL,SAND,348,1.769230769
SOUTH,SNPL,2014-04-07,WAL,SNPL,24,1.769230769
SOUTH,WEGU,2014-04-07,WAL,Gull,5,1.769230769
NORTH,SNPL,2013-04-08,MIN,SNPL,5,1.416666667
PURISIMA,SNPL,2013-04-08,PNO,SNPL,2,2.833333333
NORTH,SAND,2013-04-08,SAN,SAND,230,2.155172414
NORTH,SNPL,2013-04-08,SAN,SNPL,82,2.155172414
NORTH,SAND,2013-04-08,SHN,SAND,200,1.884615385
NORTH,SNPL,2013-04-08,SHN,SNPL,24,1.884615385
SOUTH,CAGU,2013-04-08,SNO,Gull,135,2.233333333
SOUTH,SAND,2013-04-08,SNO,SAND,10113,2.233333333
SOUTH,SNPL,2013-04-08,SNO,SNPL,47,2.233333333
SOUTH,WEGU,2013-04-08,SNO,Gull,1,2.233333333
SOUTH,CAGU,2013-04-08,SSO,Gull,1,2.305555556
SOUTH,SAND,2013-04-08,SSO,SAND,1390,2.305555556
SOUTH,SNPL,2013-04-08,SSO,SNPL,30,2.305555556
SOUTH,CAGU,2013-04-08,WAL,Gull,80,1.666666667
SOUTH,HERG,2013-04-08,WAL,NA,1,1.666666667
SOUTH,SAND,2013-04-08,WAL,SAND,1000,1.666666667
SOUTH,SNPL,2013-04-08,WAL,SNPL,26,1.666666667
SOUTH,WEGU,2013-04-08,WAL,Gull,3,1.666666667
NORTH,SAND,2012-04-09,SAN,SAND,2000,1.8
NORTH,SNPL,2012-04-09,SAN,SNPL,22,1.8
SOUTH,SAND,2012-04-09,SNO,SAND,1100,1.266666667
SOUTH,SNPL,2012-04-09,SNO,SNPL,75,1.266666667
SOUTH,SNPL,2012-04-09,SSO,SNPL,30,1.888888889
SOUTH,SAND,2012-04-09,WAL,SAND,1700,1.153846154
SOUTH,SNPL,2012-04-09,WAL,SNPL,22,1.153846154
SOUTH,WEGU,2012-04-09,WAL,Gull,40,1.153846154
SOUTH,SAND,2017-05-01,SNO,SAND,236,1.2
SOUTH,SNPL,2017-05-01,SNO,SNPL,63,1.2
SOUTH,SAND,2017-05-01,SSO,SAND,760,0.611111111
SOUTH,SNPL,2017-05-01,SSO,SNPL,47,0.611111111
SOUTH,BOGU,2017-05-01,WAL,NA,1,1.923076923
SOUTH,CAGU,2017-05-01,WAL,Gull,113,1.923076923
SOUTH,SAND,2017-05-01,WAL,SAND,905,1.923076923
SOUTH,SNPL,2017-05-01,WAL,SNPL,54,1.923076923
SOUTH,WEGU,2017-05-01,WAL,Gull,101,1.923076923
NORTH,CAGU,2015-05-11,MIN,Gull,1,1.5
PURISIMA,SAND,2015-05-11,PNO,SAND,168,1.166666667
PURISIMA,SNPL,2015-05-11,PNO,SNPL,5,1.166666667
PURISIMA,WEGU,2015-05-11,PNO,Gull,4,1.166666667
NORTH,SAND,2015-05-11,SAN,SAND,878,0.8
NORTH,SNPL,2015-05-11,SAN,SNPL,50,0.8
NORTH,CAGU,2015-05-11,SHN,Gull,4,0.807692308
NORTH,SAND,2015-05-11,SHN,SAND,640,0.807692308
NORTH,SNPL,2015-05-11,SHN,SNPL,4,0.807692308
NORTH,SAND,2015-05-11,SHS,SAND,235,0.6
NORTH,SNPL,2015-05-11,SHS,SNPL,13,0.6
SOUTH,SAND,2015-05-11,SNO,SAND,290,1.133333333
SOUTH,SNPL,2015-05-11,SNO,SNPL,61,1.133333333
SOUTH,SAND,2015-05-11,SSO,SAND,387,1.666666667
SOUTH,SNPL,2015-05-11,SSO,SNPL,54,1.666666667
SOUTH,CAGU,2015-05-11,WAL,Gull,25,1.384615385
SOUTH,RBGU,2015-05-11,WAL,NA,75,1.384615385
SOUTH,SAND,2015-05-11,WAL,SAND,553,1.384615385
SOUTH,SNPL,2015-05-11,WAL,SNPL,52,1.384615385
SOUTH,WEGU,2015-05-11,WAL,Gull,2,1.384615385
NORTH,CAGU,2014-05-12,MIN,Gull,10,1.833333333
NORTH,SNPL,2014-05-12,MIN,SNPL,1,1.833333333
NORTH,WEGU,2014-05-12,MIN,Gull,8,1.833333333
PURISIMA,CAGU,2014-05-12,PNO,Gull,1,1.666666667
PURISIMA,SAND,2014-05-12,PNO,SAND,1000,1.666666667
PURISIMA,SNPL,2014-05-12,PNO,SNPL,6,1.666666667
NORTH,CAGU,2014-05-12,SAN,Gull,1,1.45
NORTH,SAND,2014-05-12,SAN,SAND,45,1.45
NORTH,SNPL,2014-05-12,SAN,SNPL,68,1.45
NORTH,CAGU,2014-05-12,SHN,Gull,5,1.846153846
NORTH,gull,2014-05-12,SHN,Gull,1,1.846153846
NORTH,SNPL,2014-05-12,SHN,SNPL,4,1.846153846
NORTH,CAGU,2014-05-12,SHS,Gull,1,1.8
NORTH,SNPL,2014-05-12,SHS,SNPL,5,1.8
SOUTH,SNPL,2014-05-12,SNO,SNPL,69,1.266666667
SOUTH,SNPL,2014-05-12,SSO,SNPL,24,2
SOUTH,WEGU,2014-05-12,SSO,Gull,1,2
SOUTH,CAGU,2014-05-12,WAL,Gull,51,2.5
SOUTH,SNPL,2014-05-12,WAL,SNPL,25,2.5
SOUTH,WEGU,2014-05-12,WAL,Gull,34,2.5
NORTH,SAND,2013-05-13,MIN,SAND,1,1.833333333
NORTH,SNPL,2013-05-13,MIN,SNPL,1,1.833333333
PURISIMA,SNPL,2013-05-13,PNO,SNPL,6,1
NORTH,gull,2013-05-13,SAN,Gull,1,1.2
NORTH,SAND,2013-05-13,SAN,SAND,3,1.2
NORTH,SNPL,2013-05-13,SAN,SNPL,89,1.2
NORTH,SNPL,2013-05-13,SHN,SNPL,9,1.692307692
NORTH,SNPL,2013-05-13,SHS,SNPL,3,1.6
SOUTH,SAND,2013-05-13,SNO,SAND,500,1.733333333
SOUTH,SNPL,2013-05-13,SNO,SNPL,55,1.733333333
SOUTH,SNPL,2013-05-13,SSO,SNPL,29,1.138888889
SOUTH,CAGU,2013-05-13,WAL,Gull,1,3.038461538
SOUTH,SAND,2013-05-13,WAL,SAND,50,3.038461538
SOUTH,SNPL,2013-05-13,WAL,SNPL,22,3.038461538
NORTH,SNPL,2012-05-14,MIN,SNPL,11,1.083333333
PURISIMA,SNPL,2012-05-14,PNO,SNPL,2,1.25
NORTH,SAND,2012-05-14,SAN,SAND,20,1.5
NORTH,SNPL,2012-05-14,SAN,SNPL,4,1.5
NORTH,gull,2012-05-14,SHN,Gull,1,1.076923077
NORTH,SNPL,2012-05-14,SHN,SNPL,21,1.076923077
NORTH,SNPL,2012-05-14,SHS,SNPL,9,0.6
SOUTH,CAGU,2012-05-14,WAL,Gull,150,2.454545455
SOUTH,SAND,2012-05-14,WAL,SAND,1975,2.454545455
SOUTH,SNPL,2012-05-14,WAL,SNPL,15,2.454545455
PURISIMA,SAND,2016-05-16,PNO,SAND,15,0.666666667
PURISIMA,SNPL,2016-05-16,PNO,SNPL,7,0.666666667
PURISIMA,WEGU,2016-05-16,PNO,Gull,3,0.666666667
NORTH,SAND,2016-05-16,SAN,SAND,15,0.4
NORTH,SNPL,2016-05-16,SAN,SNPL,49,0.4
NORTH,SAND,2016-05-16,SHN,SAND,50,0.730769231
NORTH,SNPL,2016-05-16,SHN,SNPL,8,0.730769231
NORTH,SAND,2016-05-16,SHS,SAND,125,0.5
NORTH,SNPL,2016-05-16,SHS,SNPL,10,0.5
SOUTH,SAND,2016-05-16,SNO,SAND,310,0.964285714
SOUTH,SNPL,2016-05-16,SNO,SNPL,47,0.964285714
SOUTH,SNPL,2016-05-16,SSO,SNPL,26,0.75
SOUTH,SAND,2016-05-16,WAL,SAND,1,1.846153846
SOUTH,SNPL,2016-05-16,WAL,SNPL,42,1.846153846
SOUTH,WEGU,2016-05-16,WAL,Gull,2,1.846153846
PURISIMA,SNPL,2015-05-18,PNO,SNPL,11,1.166666667
NORTH,CAGU,2015-05-18,SAN,Gull,4,1.225
NORTH,SAND,2015-05-18,SAN,SAND,65,1.225
NORTH,SNPL,2015-05-18,SAN,SNPL,71,1.225
NORTH,WEGU,2015-05-18,SAN,Gull,3,1.225
NORTH,SNPL,2015-05-18,SHN,SNPL,2,1.692307692
NORTH,SNPL,2015-05-18,SHS,SNPL,10,1.55
SOUTH,SAND,2015-05-18,SNO,SAND,378,1.933333333
SOUTH,SNPL,2015-05-18,SNO,SNPL,65,1.933333333
SOUTH,SAND,2015-05-18,SSO,SAND,298,2.138888889
SOUTH,SNPL,2015-05-18,SSO,SNPL,83,2.138888889
SOUTH,SAND,2015-05-18,WAL,SAND,170,2.346153846
SOUTH,SNPL,2015-05-18,WAL,SNPL,67,2.346153846
NORTH,CAGU,2014-05-19,MIN,Gull,21,1
NORTH,SNPL,2014-05-19,MIN,SNPL,3,1
PURISIMA,SAND,2014-05-19,PNO,SAND,50,1.333333333
PURISIMA,SNPL,2014-05-19,PNO,SNPL,9,1.333333333
NORTH,CAGU,2014-05-19,SAN,Gull,44,1.35
NORTH,SAND,2014-05-19,SAN,SAND,1,1.35
NORTH,SNPL,2014-05-19,SAN,SNPL,51,1.35
NORTH,WEGU,2014-05-19,SAN,Gull,24,1.35
NORTH,CAGU,2014-05-19,SHN,Gull,86,1
NORTH,HEEG,2014-05-19,SHN,Gull,10,1
NORTH,SNPL,2014-05-19,SHN,SNPL,5,1
NORTH,CAGU,2014-05-19,SHS,Gull,100,0.85
NORTH,HEEG,2014-05-19,SHS,Gull,33,0.85
NORTH,SNPL,2014-05-19,SHS,SNPL,2,0.85
SOUTH,SAND,2014-05-19,SNO,SAND,450,1
SOUTH,SNPL,2014-05-19,SNO,SNPL,60,1
SOUTH,SNPL,2014-05-19,SSO,SNPL,24,2.388888889
SOUTH,CAGU,2014-05-19,WAL,Gull,39,1.269230769
SOUTH,SAND,2014-05-19,WAL,SAND,970,1.269230769
SOUTH,SNPL,2014-05-19,WAL,SNPL,42,1.269230769
SOUTH,WEGU,2014-05-19,WAL,Gull,51,1.269230769
NORTH,CAGU,2016-05-02,MIN,Gull,1,0.833333333
NORTH,SAND,2016-05-02,MIN,SAND,617,0.833333333
NORTH,SNPL,2016-05-02,MIN,SNPL,3,0.833333333
PURISIMA,SNPL,2016-05-02,PNO,SNPL,11,0.5
NORTH,SAND,2016-05-02,SAN,SAND,19,0.35
NORTH,SNPL,2016-05-02,SAN,SNPL,39,0.35
NORTH,SAND,2016-05-02,SHN,SAND,370,1.346153846
NORTH,SNPL,2016-05-02,SHN,SNPL,8,1.346153846
NORTH,SAND,2016-05-02,SHS,SAND,32,0.65
NORTH,SNPL,2016-05-02,SHS,SNPL,10,0.65
NORTH,WEGU,2013-05-20,MIN,Gull,2,2.5
PURISIMA,SAND,2013-05-20,PNO,SAND,300,2.5
PURISIMA,SNPL,2013-05-20,PNO,SNPL,4,2.5
PURISIMA,WEGU,2013-05-20,PNO,Gull,1,2.5
NORTH,SAND,2013-05-20,SAN,SAND,800,1.25
NORTH,SNPL,2013-05-20,SAN,SNPL,73,1.25
NORTH,WEGU,2013-05-20,SAN,Gull,1,1.25
NORTH,SNPL,2013-05-20,SHN,SNPL,9,2.076923077
