beach,species,survey_week,beach_section_initials,species_2,total,mean_wrack
NORTH,SAND,4/13/2015,SAN,SAND,1570,0.85
NORTH,SNPL,4/13/2015,SAN,SNPL,26,0.85
NORTH,WEGU,4/13/2015,SAN,Gull,3,0.85
NORTH,SNPL,4/13/2015,SHS,SNPL,8,0.6
SOUTH,SAND,4/13/2015,SNO,SAND,94,1.666666667
SOUTH,SNPL,4/13/2015,SNO,SNPL,46,1.666666667
SOUTH,SNPL,4/13/2015,SSO,SNPL,40,1.694444444
SOUTH,SAND,4/13/2015,WAL,SAND,41,1.307692308
SOUTH,SNPL,4/13/2015,WAL,SNPL,34,1.307692308
NORTH,SAND,4/14/2014,MIN,SAND,1,2
NORTH,SNPL,4/14/2014,MIN,SNPL,2,2
PURISIMA,SNPL,4/14/2014,PNO,SNPL,13,2.333333333
PURISIMA,WEGU,4/14/2014,PNO,Gull,1,2.333333333
NORTH,SAND,4/14/2014,SAN,SAND,100,1.225
NORTH,SNPL,4/14/2014,SAN,SNPL,61,1.225
NORTH,WEGU,4/14/2014,SAN,Gull,1,1.225
NORTH,SNPL,4/14/2014,SHN,SNPL,12,2.346153846
NORTH,SNPL,4/14/2014,SHS,SNPL,6,2.05
SOUTH,SAND,4/14/2014,SNO,SAND,1730,2.633333333
SOUTH,SNPL,4/14/2014,SNO,SNPL,51,2.633333333
SOUTH,WEGU,4/14/2014,SNO,Gull,1,2.633333333
SOUTH,gull,4/14/2014,SSO,Gull,2,1.277777778
SOUTH,SNPL,4/14/2014,SSO,SNPL,23,1.277777778
SOUTH,SAND,4/14/2014,WAL,SAND,350,3.5
SOUTH,SNPL,4/14/2014,WAL,SNPL,24,3.5
SOUTH,WEGU,4/14/2014,WAL,Gull,30,3.5
NORTH,SNPL,4/15/2013,MIN,SNPL,3,1
PURISIMA,SAND,4/15/2013,PNO,SAND,120,2.5
PURISIMA,SNPL,4/15/2013,PNO,SNPL,2,2.5
PURISIMA,WEGU,4/15/2013,PNO,Gull,2,2.5
NORTH,SAND,4/15/2013,SAN,SAND,145,1.875
NORTH,SNPL,4/15/2013,SAN,SNPL,36,1.875
NORTH,SAND,4/15/2013,SHN,SAND,1,1.115384615
NORTH,SNPL,4/15/2013,SHN,SNPL,34,1.115384615
NORTH,SNPL,4/15/2013,SHS,SNPL,8,1.15
SOUTH,CAGU,4/15/2013,SNO,Gull,2,1.9
SOUTH,SAND,4/15/2013,SNO,SAND,4030,1.9
SOUTH,SNPL,4/15/2013,SNO,SNPL,45,1.9
SOUTH,WEGU,4/15/2013,SNO,Gull,3,1.9
SOUTH,SAND,4/15/2013,SSO,SAND,1500,2.416666667
SOUTH,SNPL,4/15/2013,SSO,SNPL,24,2.416666667
SOUTH,CAGU,4/15/2013,WAL,Gull,31,1.576923077
SOUTH,gull,4/15/2013,WAL,Gull,30,1.576923077
SOUTH,RBGU,4/15/2013,WAL,NA,30,1.576923077
SOUTH,SAND,4/15/2013,WAL,SAND,1200,1.576923077
SOUTH,SNPL,4/15/2013,WAL,SNPL,34,1.576923077
NORTH,SNPL,4/16/2012,MIN,SNPL,11,1.583333333
PURISIMA,SNPL,4/16/2012,PNO,SNPL,4,1.5
NORTH,gull,4/16/2012,SAN,Gull,2,1.075
NORTH,SAND,4/16/2012,SAN,SAND,27,1.075
NORTH,SNPL,4/16/2012,SAN,SNPL,61,1.075
NORTH,SAND,4/16/2012,SHN,SAND,2000,1.538461538
NORTH,SNPL,4/16/2012,SHN,SNPL,14,1.538461538
NORTH,SAND,4/16/2012,SHS,SAND,20,1.3
NORTH,SNPL,4/16/2012,SHS,SNPL,14,1.3
SOUTH,SAND,4/16/2012,SNO,SAND,630,2.033333333
SOUTH,SNPL,4/16/2012,SNO,SNPL,68,2.033333333
SOUTH,CAGU,4/16/2012,SSO,Gull,1,1.555555556
SOUTH,gull,4/16/2012,SSO,Gull,1,1.555555556
SOUTH,SAND,4/16/2012,SSO,SAND,80,1.555555556
SOUTH,SNPL,4/16/2012,SSO,SNPL,29,1.555555556
SOUTH,SAND,4/16/2012,WAL,SAND,43,1.538461538
SOUTH,SNPL,4/16/2012,WAL,SNPL,44,1.538461538
SOUTH,SAND,4/16/2018,SNO,SAND,350,0.944444444
SOUTH,SNPL,4/16/2018,SNO,SNPL,51,0.944444444
SOUTH,SAND,4/16/2018,SSO,SAND,1369,1.25
SOUTH,SNPL,4/16/2018,SSO,SNPL,44,1.25
SOUTH,WEGU,4/16/2018,SSO,Gull,3,1.25
SOUTH,CAGU,4/17/2017,SNO,Gull,2,1.166666667
SOUTH,SAND,4/17/2017,SNO,SAND,210,1.166666667
SOUTH,SNPL,4/17/2017,SNO,SNPL,54,1.166666667
SOUTH,SNPL,4/17/2017,SSO,SNPL,50,0.5
SOUTH,CAGU,4/17/2017,WAL,Gull,6,1.192307692
SOUTH,SAND,4/17/2017,WAL,SAND,18,1.192307692
SOUTH,SNPL,4/17/2017,WAL,SNPL,29,1.192307692
SOUTH,WEGU,4/17/2017,WAL,Gull,2,1.192307692
NORTH,SAND,4/18/2016,MIN,SAND,20,0.333333333
NORTH,SNPL,4/18/2016,MIN,SNPL,3,0.333333333
PURISIMA,SNPL,4/18/2016,PNO,SNPL,11,0.166666667
NORTH,gull,4/18/2016,SAN,Gull,1,0.25
NORTH,SAND,4/18/2016,SAN,SAND,63,0.25
NORTH,SNPL,4/18/2016,SAN,SNPL,45,0.25
NORTH,SAND,4/18/2016,SHN,SAND,305,0.269230769
NORTH,SNPL,4/18/2016,SHN,SNPL,11,0.269230769
NORTH,SAND,4/18/2016,SHS,SAND,155,0
NORTH,SNPL,4/18/2016,SHS,SNPL,8,0
NORTH,CAGU,4/2/2012,MIN,Gull,3,0.916666667
NORTH,SAND,4/2/2012,MIN,SAND,415,0.916666667
NORTH,SNPL,4/2/2012,MIN,SNPL,41,0.916666667
NORTH,WEGU,4/2/2012,MIN,Gull,1,0.916666667
NORTH,SAND,4/2/2012,SHS,SAND,1000,2
SOUTH,SAND,4/2/2018,SNO,SAND,246,1.233333333
SOUTH,SNPL,4/2/2018,SNO,SNPL,59,1.233333333
SOUTH,SAND,4/2/2018,SSO,SAND,385,1.027777778
SOUTH,SNPL,4/2/2018,SSO,SNPL,45,1.027777778
SOUTH,SAND,4/2/2018,WAL,SAND,62,1.884615385
SOUTH,SNPL,4/2/2018,WAL,SNPL,58,1.884615385
SOUTH,WEGU,4/2/2018,WAL,Gull,1,1.884615385
PURISIMA,CAGU,4/20/2015,PNO,Gull,1,0.333333333
PURISIMA,SAND,4/20/2015,PNO,SAND,500,0.333333333
PURISIMA,SNPL,4/20/2015,PNO,SNPL,13,0.333333333
NORTH,SAND,4/20/2015,SAN,SAND,566,0.575
NORTH,SNPL,4/20/2015,SAN,SNPL,52,0.575
NORTH,SAND,4/20/2015,SHN,SAND,5,0.653846154
NORTH,SNPL,4/20/2015,SHN,SNPL,4,0.653846154
NORTH,SAND,4/20/2015,SHS,SAND,575,0.9
NORTH,SNPL,4/20/2015,SHS,SNPL,14,0.9
SOUTH,SAND,4/20/2015,SNO,SAND,16,1.433333333
SOUTH,SNPL,4/20/2015,SNO,SNPL,67,1.433333333
SOUTH,SNPL,4/20/2015,SSO,SNPL,31,1.222222222
SOUTH,SAND,4/20/2015,WAL,SAND,104,1.461538462
SOUTH,SNPL,4/20/2015,WAL,SNPL,43,1.461538462
NORTH,gull,4/21/2014,MIN,Gull,1,1
NORTH,SNPL,4/21/2014,MIN,SNPL,3,1
PURISIMA,SNPL,4/21/2014,PNO,SNPL,9,1.666666667
NORTH,SAND,4/21/2014,SAN,SAND,50,2
NORTH,SNPL,4/21/2014,SAN,SNPL,1,2
SOUTH,SAND,4/21/2014,SNO,SAND,300,2.6
SOUTH,SNPL,4/21/2014,SNO,SNPL,35,2.6
SOUTH,WEGU,4/21/2014,SNO,Gull,1,2.6
SOUTH,SAND,4/21/2014,SSO,SAND,1925,2.555555556
SOUTH,SNPL,4/21/2014,SSO,SNPL,25,2.555555556
SOUTH,WEGU,4/21/2014,SSO,Gull,4,2.555555556
SOUTH,SAND,4/21/2014,WAL,SAND,1114,2
SOUTH,SNPL,4/21/2014,WAL,SNPL,28,2
SOUTH,WEGU,4/21/2014,WAL,Gull,1,2
NORTH,SNPL,4/22/2013,MIN,SNPL,1,1.25
PURISIMA,SNPL,4/22/2013,PNO,SNPL,3,0.5
NORTH,SAND,4/22/2013,SAN,SAND,2,1.15
NORTH,SNPL,4/22/2013,SAN,SNPL,57,1.15
NORTH,SAND,4/22/2013,SHN,SAND,130,2.307692308
NORTH,SNPL,4/22/2013,SHN,SNPL,19,2.307692308
NORTH,SNPL,4/22/2013,SHS,SNPL,10,1.7
SOUTH,SAND,4/22/2013,SNO,SAND,2935,1.4
SOUTH,SNPL,4/22/2013,SNO,SNPL,45,1.4
SOUTH,SAND,4/22/2013,SSO,SAND,50,1.3
SOUTH,SNPL,4/22/2013,SSO,SNPL,4,1.3
SOUTH,BOGU,4/22/2013,WAL,NA,6,1.884615385
SOUTH,CAGU,4/22/2013,WAL,Gull,50,1.884615385
SOUTH,SAND,4/22/2013,WAL,SAND,237,1.884615385
SOUTH,SNPL,4/22/2013,WAL,SNPL,30,1.884615385
NORTH,SNPL,4/23/2012,MIN,SNPL,13,0.928571429
NORTH,SNPL,4/23/2012,SHN,SNPL,2,1.166666667
SOUTH,CAGU,4/23/2012,WAL,Gull,5,1.041666667
SOUTH,SAND,4/23/2012,WAL,SAND,1730,1.041666667
SOUTH,SNPL,4/23/2012,WAL,SNPL,27,1.041666667
NORTH,SAND,4/23/2018,MIN,SAND,10,0.916666667
NORTH,SNPL,4/23/2018,MIN,SNPL,6,0.916666667
PURISIMA,SAND,4/23/2018,PNO,SAND,2,0.666666667
PURISIMA,SNPL,4/23/2018,PNO,SNPL,7,0.666666667
NORTH,SAND,4/23/2018,SAN,SAND,47,1.05
NORTH,SNPL,4/23/2018,SAN,SNPL,50,1.05
NORTH,WEGU,4/23/2018,SAN,Gull,4,1.05
NORTH,CAGU,4/23/2018,SHN,Gull,1,0.730769231
NORTH,SAND,4/23/2018,SHN,SAND,10,0.730769231
NORTH,SNPL,4/23/2018,SHN,SNPL,15,0.730769231
NORTH,SAND,4/23/2018,SHS,SAND,75,0.55
NORTH,SNPL,4/23/2018,SHS,SNPL,17,0.55
SOUTH,SAND,4/25/2016,SNO,SAND,300,1.033333333
SOUTH,SNPL,4/25/2016,SNO,SNPL,43,1.033333333
SOUTH,SAND,4/25/2016,SSO,SAND,150,1.166666667
SOUTH,SNPL,4/25/2016,SSO,SNPL,29,1.166666667
SOUTH,CAGU,4/25/2016,WAL,Gull,25,0.961538462
SOUTH,SAND,4/25/2016,WAL,SAND,150,0.961538462
SOUTH,SNPL,4/25/2016,WAL,SNPL,36,0.961538462
SOUTH,WEGU,4/25/2016,WAL,Gull,20,0.961538462
PURISIMA,SAND,4/27/2015,PNO,SAND,35,1.5
PURISIMA,SNPL,4/27/2015,PNO,SNPL,7,1.5
PURISIMA,WEGU,4/27/2015,PNO,Gull,47,1.5
NORTH,CAGU,4/27/2015,SAN,Gull,7,0.95
NORTH,RBGU,4/27/2015,SAN,NA,1,0.95
NORTH,SAND,4/27/2015,SAN,SAND,666,0.95
NORTH,SNPL,4/27/2015,SAN,SNPL,35,0.95
NORTH,WEGU,4/27/2015,SAN,Gull,40,0.95
NORTH,SAND,4/27/2015,SHN,SAND,120,0.692307692
NORTH,SNPL,4/27/2015,SHN,SNPL,5,0.692307692
NORTH,SAND,4/27/2015,SHS,SAND,265,0.6
NORTH,SNPL,4/27/2015,SHS,SNPL,10,0.6
SOUTH,SAND,4/27/2015,SNO,SAND,1376,1.2
SOUTH,SNPL,4/27/2015,SNO,SNPL,45,1.2
SOUTH,SAND,4/27/2015,SSO,SAND,100,1.555555556
SOUTH,SNPL,4/27/2015,SSO,SNPL,26,1.555555556
SOUTH,SAND,4/27/2015,WAL,SAND,50,2.115384615
SOUTH,SNPL,4/27/2015,WAL,SNPL,48,2.115384615
SOUTH,WEGU,4/27/2015,WAL,Gull,17,2.115384615
NORTH,BOGU,4/29/2013,MIN,NA,1,2.25
NORTH,SNPL,4/29/2013,MIN,SNPL,2,2.25
NORTH,WEGU,4/29/2013,MIN,Gull,3,2.25
PURISIMA,SNPL,4/29/2013,PNO,SNPL,2,2.166666667
NORTH,CAGU,4/29/2013,SAN,Gull,5,1.475
NORTH,SAND,4/29/2013,SAN,SAND,4,1.475
NORTH,SNPL,4/29/2013,SAN,SNPL,64,1.475
NORTH,WEGU,4/29/2013,SAN,Gull,17,1.475
NORTH,SNPL,4/29/2013,SHN,SNPL,17,2.346153846
NORTH,SAND,4/29/2013,SHS,SAND,5,1.45
SOUTH,SNPL,4/29/2013,SNO,SNPL,36,2.428571429
SOUTH,SNPL,4/29/2013,SSO,SNPL,27,2.416666667
SOUTH,SNPL,4/29/2013,WAL,SNPL,30,2.576923077
SOUTH,SNPL,4/3/2017,SNO,SNPL,38,1.1
SOUTH,SAND,4/3/2017,SSO,SAND,50,0.444444444
SOUTH,SNPL,4/3/2017,SSO,SNPL,34,0.444444444
SOUTH,SNPL,4/3/2017,WAL,SNPL,39,0.961538462
NORTH,SNPL,4/30/2012,MIN,SNPL,8,1.5
NORTH,SAND,4/30/2012,SAN,SAND,5,1.1
NORTH,SNPL,4/30/2012,SAN,SNPL,41,1.1
NORTH,gull,4/30/2012,SHN,Gull,12,1.192307692
NORTH,SAND,4/30/2012,SHN,SAND,40,1.192307692
NORTH,SNPL,4/30/2012,SHN,SNPL,16,1.192307692
NORTH,SNPL,4/30/2012,SHS,SNPL,3,0.85
SOUTH,SAND,4/30/2012,SNO,SAND,2000,2.566666667
SOUTH,SNPL,4/30/2012,SNO,SNPL,52,2.566666667
SOUTH,SNPL,4/30/2012,SSO,SNPL,22,1.333333333
SOUTH,CAGU,4/30/2012,WAL,Gull,60,2
SOUTH,SNPL,4/30/2012,WAL,SNPL,2,2
SOUTH,BOGU,4/30/2018,SNO,NA,1,1.1
SOUTH,SAND,4/30/2018,SNO,SAND,62,1.1
SOUTH,SNPL,4/30/2018,SNO,SNPL,55,1.1
SOUTH,SAND,4/30/2018,SSO,SAND,1085,0.916666667
SOUTH,SNPL,4/30/2018,SSO,SNPL,42,0.916666667
SOUTH,SAND,4/30/2018,WAL,SAND,498,1.538461538
SOUTH,SNPL,4/30/2018,WAL,SNPL,44,1.538461538
NORTH,SNPL,4/4/2016,MIN,SNPL,4,0.416666667
PURISIMA,SAND,4/4/2016,PNO,SAND,4,0.166666667
PURISIMA,SNPL,4/4/2016,PNO,SNPL,9,0.166666667
NORTH,SNPL,4/4/2016,SAN,SNPL,52,0.125
NORTH,SNPL,4/4/2016,SHN,SNPL,6,0.538461538
NORTH,SNPL,4/4/2016,SHS,SNPL,20,0.1
NORTH,SNPL,4/6/2015,MIN,SNPL,1,0.25
PURISIMA,SAND,4/6/2015,PNO,SAND,1,1.166666667
PURISIMA,SNPL,4/6/2015,PNO,SNPL,13,1.166666667
NORTH,SAND,4/6/2015,SAN,SAND,180,0.875
NORTH,SNPL,4/6/2015,SAN,SNPL,30,0.875
NORTH,SNPL,4/6/2015,SHN,SNPL,5,0.461538462
NORTH,SAND,4/6/2015,SHS,SAND,5,0.6
NORTH,SNPL,4/6/2015,SHS,SNPL,8,0.6
SOUTH,SNPL,4/6/2015,SNO,SNPL,45,1.3
SOUTH,SAND,4/6/2015,SSO,SAND,40,1.083333333
SOUTH,SNPL,4/6/2015,SSO,SNPL,44,1.083333333
SOUTH,SAND,4/6/2015,WAL,SAND,80,1.461538462
SOUTH,SNPL,4/6/2015,WAL,SNPL,41,1.461538462
NORTH,SNPL,4/7/2014,MIN,SNPL,1,0.916666667
PURISIMA,SAND,4/7/2014,PNO,SAND,4,1.833333333
PURISIMA,SNPL,4/7/2014,PNO,SNPL,2,1.833333333
NORTH,gull,4/7/2014,SAN,Gull,3,1.075
NORTH,SAND,4/7/2014,SAN,SAND,301,1.075
NORTH,SNPL,4/7/2014,SAN,SNPL,29,1.075
NORTH,SNPL,4/7/2014,SHN,SNPL,6,1.153846154
NORTH,SAND,4/7/2014,SHS,SAND,1000,0.8
NORTH,SNPL,4/7/2014,SHS,SNPL,9,0.8
SOUTH,SAND,4/7/2014,SNO,SAND,310,1.066666667
SOUTH,SNPL,4/7/2014,SNO,SNPL,61,1.066666667
SOUTH,gull,4/7/2014,SSO,Gull,2,1.083333333
SOUTH,SAND,4/7/2014,SSO,SAND,660,1.083333333
SOUTH,SNPL,4/7/2014,SSO,SNPL,36,1.083333333
SOUTH,CAGU,4/7/2014,WAL,Gull,5,1.769230769
SOUTH,RBGU,4/7/2014,WAL,NA,2,1.769230769
SOUTH,SAND,4/7/2014,WAL,SAND,348,1.769230769
SOUTH,SNPL,4/7/2014,WAL,SNPL,24,1.769230769
SOUTH,WEGU,4/7/2014,WAL,Gull,5,1.769230769
NORTH,SNPL,4/8/2013,MIN,SNPL,5,1.416666667
PURISIMA,SNPL,4/8/2013,PNO,SNPL,2,2.833333333
NORTH,SAND,4/8/2013,SAN,SAND,230,2.155172414
NORTH,SNPL,4/8/2013,SAN,SNPL,82,2.155172414
NORTH,SAND,4/8/2013,SHN,SAND,200,1.884615385
NORTH,SNPL,4/8/2013,SHN,SNPL,24,1.884615385
SOUTH,CAGU,4/8/2013,SNO,Gull,135,2.233333333
SOUTH,SAND,4/8/2013,SNO,SAND,10113,2.233333333
SOUTH,SNPL,4/8/2013,SNO,SNPL,47,2.233333333
SOUTH,WEGU,4/8/2013,SNO,Gull,1,2.233333333
SOUTH,CAGU,4/8/2013,SSO,Gull,1,2.305555556
SOUTH,SAND,4/8/2013,SSO,SAND,1390,2.305555556
SOUTH,SNPL,4/8/2013,SSO,SNPL,30,2.305555556
SOUTH,CAGU,4/8/2013,WAL,Gull,80,1.666666667
SOUTH,HERG,4/8/2013,WAL,NA,1,1.666666667
SOUTH,SAND,4/8/2013,WAL,SAND,1000,1.666666667
SOUTH,SNPL,4/8/2013,WAL,SNPL,26,1.666666667
SOUTH,WEGU,4/8/2013,WAL,Gull,3,1.666666667
NORTH,SAND,4/9/2012,SAN,SAND,2000,1.8
NORTH,SNPL,4/9/2012,SAN,SNPL,22,1.8
SOUTH,SAND,4/9/2012,SNO,SAND,1100,1.266666667
SOUTH,SNPL,4/9/2012,SNO,SNPL,75,1.266666667
SOUTH,SNPL,4/9/2012,SSO,SNPL,30,1.888888889
SOUTH,SAND,4/9/2012,WAL,SAND,1700,1.153846154
SOUTH,SNPL,4/9/2012,WAL,SNPL,22,1.153846154
SOUTH,WEGU,4/9/2012,WAL,Gull,40,1.153846154
SOUTH,SAND,5/1/2017,SNO,SAND,236,1.2
SOUTH,SNPL,5/1/2017,SNO,SNPL,63,1.2
SOUTH,SAND,5/1/2017,SSO,SAND,760,0.611111111
SOUTH,SNPL,5/1/2017,SSO,SNPL,47,0.611111111
SOUTH,BOGU,5/1/2017,WAL,NA,1,1.923076923
SOUTH,CAGU,5/1/2017,WAL,Gull,113,1.923076923
SOUTH,SAND,5/1/2017,WAL,SAND,905,1.923076923
SOUTH,SNPL,5/1/2017,WAL,SNPL,54,1.923076923
SOUTH,WEGU,5/1/2017,WAL,Gull,101,1.923076923
NORTH,CAGU,5/11/2015,MIN,Gull,1,1.5
PURISIMA,SAND,5/11/2015,PNO,SAND,168,1.166666667
PURISIMA,SNPL,5/11/2015,PNO,SNPL,5,1.166666667
PURISIMA,WEGU,5/11/2015,PNO,Gull,4,1.166666667
NORTH,SAND,5/11/2015,SAN,SAND,878,0.8
NORTH,SNPL,5/11/2015,SAN,SNPL,50,0.8
NORTH,CAGU,5/11/2015,SHN,Gull,4,0.807692308
NORTH,SAND,5/11/2015,SHN,SAND,640,0.807692308
NORTH,SNPL,5/11/2015,SHN,SNPL,4,0.807692308
NORTH,SAND,5/11/2015,SHS,SAND,235,0.6
NORTH,SNPL,5/11/2015,SHS,SNPL,13,0.6
SOUTH,SAND,5/11/2015,SNO,SAND,290,1.133333333
SOUTH,SNPL,5/11/2015,SNO,SNPL,61,1.133333333
SOUTH,SAND,5/11/2015,SSO,SAND,387,1.666666667
SOUTH,SNPL,5/11/2015,SSO,SNPL,54,1.666666667
SOUTH,CAGU,5/11/2015,WAL,Gull,25,1.384615385
SOUTH,RBGU,5/11/2015,WAL,NA,75,1.384615385
SOUTH,SAND,5/11/2015,WAL,SAND,553,1.384615385
SOUTH,SNPL,5/11/2015,WAL,SNPL,52,1.384615385
SOUTH,WEGU,5/11/2015,WAL,Gull,2,1.384615385
NORTH,CAGU,5/12/2014,MIN,Gull,10,1.833333333
NORTH,SNPL,5/12/2014,MIN,SNPL,1,1.833333333
NORTH,WEGU,5/12/2014,MIN,Gull,8,1.833333333
PURISIMA,CAGU,5/12/2014,PNO,Gull,1,1.666666667
PURISIMA,SAND,5/12/2014,PNO,SAND,1000,1.666666667
PURISIMA,SNPL,5/12/2014,PNO,SNPL,6,1.666666667
NORTH,CAGU,5/12/2014,SAN,Gull,1,1.45
NORTH,SAND,5/12/2014,SAN,SAND,45,1.45
NORTH,SNPL,5/12/2014,SAN,SNPL,68,1.45
NORTH,CAGU,5/12/2014,SHN,Gull,5,1.846153846
NORTH,gull,5/12/2014,SHN,Gull,1,1.846153846
NORTH,SNPL,5/12/2014,SHN,SNPL,4,1.846153846
NORTH,CAGU,5/12/2014,SHS,Gull,1,1.8
NORTH,SNPL,5/12/2014,SHS,SNPL,5,1.8
SOUTH,SNPL,5/12/2014,SNO,SNPL,69,1.266666667
SOUTH,SNPL,5/12/2014,SSO,SNPL,24,2
SOUTH,WEGU,5/12/2014,SSO,Gull,1,2
SOUTH,CAGU,5/12/2014,WAL,Gull,51,2.5
SOUTH,SNPL,5/12/2014,WAL,SNPL,25,2.5
SOUTH,WEGU,5/12/2014,WAL,Gull,34,2.5
NORTH,SAND,5/13/2013,MIN,SAND,1,1.833333333
NORTH,SNPL,5/13/2013,MIN,SNPL,1,1.833333333
PURISIMA,SNPL,5/13/2013,PNO,SNPL,6,1
NORTH,gull,5/13/2013,SAN,Gull,1,1.2
NORTH,SAND,5/13/2013,SAN,SAND,3,1.2
NORTH,SNPL,5/13/2013,SAN,SNPL,89,1.2
NORTH,SNPL,5/13/2013,SHN,SNPL,9,1.692307692
NORTH,SNPL,5/13/2013,SHS,SNPL,3,1.6
SOUTH,SAND,5/13/2013,SNO,SAND,500,1.733333333
SOUTH,SNPL,5/13/2013,SNO,SNPL,55,1.733333333
SOUTH,SNPL,5/13/2013,SSO,SNPL,29,1.138888889
SOUTH,CAGU,5/13/2013,WAL,Gull,1,3.038461538
SOUTH,SAND,5/13/2013,WAL,SAND,50,3.038461538
SOUTH,SNPL,5/13/2013,WAL,SNPL,22,3.038461538
NORTH,SNPL,5/14/2012,MIN,SNPL,11,1.083333333
PURISIMA,SNPL,5/14/2012,PNO,SNPL,2,1.25
NORTH,SAND,5/14/2012,SAN,SAND,20,1.5
NORTH,SNPL,5/14/2012,SAN,SNPL,4,1.5
NORTH,gull,5/14/2012,SHN,Gull,1,1.076923077
NORTH,SNPL,5/14/2012,SHN,SNPL,21,1.076923077
NORTH,SNPL,5/14/2012,SHS,SNPL,9,0.6
SOUTH,CAGU,5/14/2012,WAL,Gull,150,2.454545455
SOUTH,SAND,5/14/2012,WAL,SAND,1975,2.454545455
SOUTH,SNPL,5/14/2012,WAL,SNPL,15,2.454545455
PURISIMA,SAND,5/16/2016,PNO,SAND,15,0.666666667
PURISIMA,SNPL,5/16/2016,PNO,SNPL,7,0.666666667
PURISIMA,WEGU,5/16/2016,PNO,Gull,3,0.666666667
NORTH,SAND,5/16/2016,SAN,SAND,15,0.4
NORTH,SNPL,5/16/2016,SAN,SNPL,49,0.4
NORTH,SAND,5/16/2016,SHN,SAND,50,0.730769231
NORTH,SNPL,5/16/2016,SHN,SNPL,8,0.730769231
NORTH,SAND,5/16/2016,SHS,SAND,125,0.5
NORTH,SNPL,5/16/2016,SHS,SNPL,10,0.5
SOUTH,SAND,5/16/2016,SNO,SAND,310,0.964285714
SOUTH,SNPL,5/16/2016,SNO,SNPL,47,0.964285714
SOUTH,SNPL,5/16/2016,SSO,SNPL,26,0.75
SOUTH,SAND,5/16/2016,WAL,SAND,1,1.846153846
SOUTH,SNPL,5/16/2016,WAL,SNPL,42,1.846153846
SOUTH,WEGU,5/16/2016,WAL,Gull,2,1.846153846
PURISIMA,SNPL,5/18/2015,PNO,SNPL,11,1.166666667
NORTH,CAGU,5/18/2015,SAN,Gull,4,1.225
NORTH,SAND,5/18/2015,SAN,SAND,65,1.225
NORTH,SNPL,5/18/2015,SAN,SNPL,71,1.225
NORTH,WEGU,5/18/2015,SAN,Gull,3,1.225
NORTH,SNPL,5/18/2015,SHN,SNPL,2,1.692307692
NORTH,SNPL,5/18/2015,SHS,SNPL,10,1.55
SOUTH,SAND,5/18/2015,SNO,SAND,378,1.933333333
SOUTH,SNPL,5/18/2015,SNO,SNPL,65,1.933333333
SOUTH,SAND,5/18/2015,SSO,SAND,298,2.138888889
SOUTH,SNPL,5/18/2015,SSO,SNPL,83,2.138888889
SOUTH,SAND,5/18/2015,WAL,SAND,170,2.346153846
SOUTH,SNPL,5/18/2015,WAL,SNPL,67,2.346153846
NORTH,CAGU,5/19/2014,MIN,Gull,21,1
NORTH,SNPL,5/19/2014,MIN,SNPL,3,1
PURISIMA,SAND,5/19/2014,PNO,SAND,50,1.333333333
PURISIMA,SNPL,5/19/2014,PNO,SNPL,9,1.333333333
NORTH,CAGU,5/19/2014,SAN,Gull,44,1.35
NORTH,SAND,5/19/2014,SAN,SAND,1,1.35
NORTH,SNPL,5/19/2014,SAN,SNPL,51,1.35
NORTH,WEGU,5/19/2014,SAN,Gull,24,1.35
NORTH,CAGU,5/19/2014,SHN,Gull,86,1
NORTH,HEEG,5/19/2014,SHN,Gull,10,1
NORTH,SNPL,5/19/2014,SHN,SNPL,5,1
NORTH,CAGU,5/19/2014,SHS,Gull,100,0.85
NORTH,HEEG,5/19/2014,SHS,Gull,33,0.85
NORTH,SNPL,5/19/2014,SHS,SNPL,2,0.85
SOUTH,SAND,5/19/2014,SNO,SAND,450,1
SOUTH,SNPL,5/19/2014,SNO,SNPL,60,1
SOUTH,SNPL,5/19/2014,SSO,SNPL,24,2.388888889
SOUTH,CAGU,5/19/2014,WAL,Gull,39,1.269230769
SOUTH,SAND,5/19/2014,WAL,SAND,970,1.269230769
SOUTH,SNPL,5/19/2014,WAL,SNPL,42,1.269230769
SOUTH,WEGU,5/19/2014,WAL,Gull,51,1.269230769
NORTH,CAGU,5/2/2016,MIN,Gull,1,0.833333333
NORTH,SAND,5/2/2016,MIN,SAND,617,0.833333333
NORTH,SNPL,5/2/2016,MIN,SNPL,3,0.833333333
PURISIMA,SNPL,5/2/2016,PNO,SNPL,11,0.5
NORTH,SAND,5/2/2016,SAN,SAND,19,0.35
NORTH,SNPL,5/2/2016,SAN,SNPL,39,0.35
NORTH,SAND,5/2/2016,SHN,SAND,370,1.346153846
NORTH,SNPL,5/2/2016,SHN,SNPL,8,1.346153846
NORTH,SAND,5/2/2016,SHS,SAND,32,0.65
NORTH,SNPL,5/2/2016,SHS,SNPL,10,0.65
NORTH,WEGU,5/20/2013,MIN,Gull,2,2.5
PURISIMA,SAND,5/20/2013,PNO,SAND,300,2.5
PURISIMA,SNPL,5/20/2013,PNO,SNPL,4,2.5
PURISIMA,WEGU,5/20/2013,PNO,Gull,1,2.5
NORTH,SAND,5/20/2013,SAN,SAND,800,1.25
NORTH,SNPL,5/20/2013,SAN,SNPL,73,1.25
NORTH,WEGU,5/20/2013,SAN,Gull,1,1.25
NORTH,SNPL,5/20/2013,SHN,SNPL,9,2.076923077
