survey_week,transect_block,y_proj,x_proj,species,count,Latitude,Longitude
7/2/2018,POCKET2,3849377,716466,CAGU,1,34.76360821,-120.6348323
7/30/2018,POCKET2,3849377,716466,WEGU,3,34.76360821,-120.6348323
8/13/2018,POCKET2,3849377,716466,BBPL,4,34.76360821,-120.6348323
8/13/2018,POCKET2,3849377,716466,SAND,20,34.76360821,-120.6348323
8/27/2018,POCKET2,3849377,716466,SAND,5,34.76360821,-120.6348323
9/10/2018,POCKET2,3849377,716466,WEGU,3,34.76360821,-120.6348323
9/24/2018,POCKET2,3849377,716466,WEGU,2,34.76360821,-120.6348323
11/12/2018,POCKET2,3849377,716466,BBPL,1,34.76360821,-120.6348323
11/12/2018,POCKET2,3849377,716466,SAND,8,34.76360821,-120.6348323
11/12/2018,POCKET2,3849377,716466,SPSA,1,34.76360821,-120.6348323
12/10/2018,POCKET2,3849377,716466,SAND,3,34.76360821,-120.6348323
1/28/2019,POCKET2,3849377,716466,SAND,16,34.76360821,-120.6348323
2/10/2014,POCKET2,3849377,716466,SNPL,10,34.76360821,-120.6348323
3/9/2015,POCKET2,3849377,716466,SNPL,58,34.76360821,-120.6348323
3/16/2015,POCKET2,3849377,716466,SNPL,6,34.76360821,-120.6348323
3/23/2015,POCKET2,3849377,716466,SNPL,8,34.76360821,-120.6348323
3/30/2015,POCKET2,3849377,716466,SNPL,1,34.76360821,-120.6348323
4/6/2015,POCKET2,3849377,716466,SNPL,9,34.76360821,-120.6348323
4/13/2015,POCKET2,3849377,716466,SNPL,12,34.76360821,-120.6348323
4/20/2015,POCKET2,3849377,716466,SNPL,8,34.76360821,-120.6348323
4/27/2015,POCKET2,3849377,716466,SNPL,5,34.76360821,-120.6348323
5/11/2015,POCKET2,3849377,716466,SNPL,2,34.76360821,-120.6348323
5/18/2015,POCKET2,3849377,716466,SNPL,2,34.76360821,-120.6348323
5/25/2015,POCKET2,3849377,716466,SNPL,4,34.76360821,-120.6348323
6/8/2015,POCKET2,3849377,716466,SNPL,5,34.76360821,-120.6348323
6/22/2015,POCKET2,3849377,716466,SNPL,4,34.76360821,-120.6348323
7/6/2015,POCKET2,3849377,716466,SNPL,8,34.76360821,-120.6348323
7/20/2015,POCKET2,3849377,716466,SNPL,11,34.76360821,-120.6348323
8/3/2015,POCKET2,3849377,716466,SNPL,4,34.76360821,-120.6348323
8/17/2015,POCKET2,3849377,716466,SNPL,13,34.76360821,-120.6348323
8/31/2015,POCKET2,3849377,716466,SNPL,10,34.76360821,-120.6348323
9/14/2015,POCKET2,3849377,716466,SNPL,12,34.76360821,-120.6348323
10/19/2015,POCKET2,3849377,716466,SNPL,12,34.76360821,-120.6348323
11/16/2015,POCKET2,3849377,716466,SNPL,13,34.76360821,-120.6348323
12/14/2015,POCKET2,3849377,716466,SNPL,4,34.76360821,-120.6348323
1/18/2016,POCKET2,3849377,716466,SNPL,2,34.76360821,-120.6348323
3/7/2016,POCKET2,3849377,716466,SNPL,3,34.76360821,-120.6348323
4/4/2016,POCKET2,3849377,716466,SNPL,5,34.76360821,-120.6348323
4/18/2016,POCKET2,3849377,716466,SNPL,5,34.76360821,-120.6348323
5/2/2016,POCKET2,3849377,716466,SNPL,5,34.76360821,-120.6348323
5/9/2016,POCKET2,3849377,716466,SNPL,1,34.76360821,-120.6348323
5/16/2016,POCKET2,3849377,716466,SNPL,4,34.76360821,-120.6348323
5/30/2016,POCKET2,3849377,716466,SNPL,2,34.76360821,-120.6348323
6/20/2016,POCKET2,3849377,716466,SNPL,2,34.76360821,-120.6348323
7/4/2016,POCKET2,3849377,716466,SNPL,18,34.76360821,-120.6348323
7/18/2016,POCKET2,3849377,716466,SNPL,8,34.76360821,-120.6348323
8/1/2016,POCKET2,3849377,716466,SNPL,11,34.76360821,-120.6348323
9/12/2016,POCKET2,3849377,716466,SNPL,7,34.76360821,-120.6348323
12/26/2016,POCKET2,3849377,716466,SNPL,4,34.76360821,-120.6348323
1/23/2017,POCKET2,3849377,716466,SNPL,1,34.76360821,-120.6348323
5/8/2017,POCKET2,3849377,716466,SNPL,2,34.76360821,-120.6348323
5/22/2017,POCKET2,3849377,716466,SNPL,2,34.76360821,-120.6348323
6/5/2017,POCKET2,3849377,716466,SNPL,4,34.76360821,-120.6348323
6/19/2017,POCKET2,3849377,716466,SNPL,2,34.76360821,-120.6348323
7/3/2017,POCKET2,3849377,716466,SNPL,3,34.76360821,-120.6348323
8/14/2017,POCKET2,3849377,716466,SNPL,1,34.76360821,-120.6348323
8/28/2017,POCKET2,3849377,716466,SNPL,2,34.76360821,-120.6348323
2/19/2018,POCKET2,3849377,716466,SNPL,3,34.76360821,-120.6348323
4/23/2018,POCKET2,3849377,716466,SNPL,2,34.76360821,-120.6348323
5/21/2018,POCKET2,3849377,716466,SNPL,2,34.76360821,-120.6348323
6/4/2018,POCKET2,3849377,716466,SNPL,2,34.76360821,-120.6348323
6/18/2018,POCKET2,3849377,716466,SNPL,1,34.76360821,-120.6348323
7/16/2018,POCKET2,3849377,716466,SNPL,2,34.76360821,-120.6348323
7/30/2018,POCKET2,3849377,716466,SNPL,8,34.76360821,-120.6348323
8/13/2018,POCKET2,3849377,716466,SNPL,5,34.76360821,-120.6348323
8/27/2018,POCKET2,3849377,716466,SNPL,3,34.76360821,-120.6348323
11/12/2018,POCKET2,3849377,716466,SNPL,5,34.76360821,-120.6348323
1/28/2019,POCKET2,3849377,716466,SNPL,4,34.76360821,-120.6348323
7/25/2011,POCKET2,3849377,716466,SNPL,1,34.76360821,-120.6348323
8/1/2011,POCKET2,3849377,716466,SNPL,12,34.76360821,-120.6348323
8/8/2011,POCKET2,3849377,716466,SNPL,2,34.76360821,-120.6348323
9/19/2011,POCKET2,3849377,716466,SNPL,2,34.76360821,-120.6348323
1/16/2012,POCKET2,3849377,716466,SNPL,2,34.76360821,-120.6348323
6/3/2013,POCKET2,3849377,716466,SNPL,2,34.76360821,-120.6348323
6/10/2013,POCKET2,3849377,716466,SNPL,2,34.76360821,-120.6348323
7/29/2013,POCKET2,3849377,716466,SNPL,4,34.76360821,-120.6348323
8/5/2013,POCKET2,3849377,716466,SNPL,11,34.76360821,-120.6348323
8/12/2013,POCKET2,3849377,716466,SNPL,8,34.76360821,-120.6348323
8/19/2013,POCKET2,3849377,716466,SNPL,17,34.76360821,-120.6348323
8/26/2013,POCKET2,3849377,716466,SNPL,9,34.76360821,-120.6348323
9/2/2013,POCKET2,3849377,716466,SNPL,9,34.76360821,-120.6348323
9/9/2013,POCKET2,3849377,716466,SNPL,10,34.76360821,-120.6348323
9/16/2013,POCKET2,3849377,716466,SNPL,8,34.76360821,-120.6348323
2/10/2014,POCKET2,3849377,716466,SNPL,10,34.76360821,-120.6348323
3/3/2014,POCKET2,3849377,716466,SNPL,6,34.76360821,-120.6348323
3/10/2014,POCKET2,3849377,716466,SNPL,5,34.76360821,-120.6348323
3/17/2014,POCKET2,3849377,716466,SNPL,6,34.76360821,-120.6348323
3/24/2014,POCKET2,3849377,716466,SNPL,4,34.76360821,-120.6348323
3/31/2014,POCKET2,3849377,716466,SNPL,11,34.76360821,-120.6348323
4/21/2014,POCKET2,3849377,716466,SNPL,4,34.76360821,-120.6348323
5/19/2014,POCKET2,3849377,716466,SNPL,2,34.76360821,-120.6348323
5/26/2014,POCKET2,3849377,716466,SNPL,3,34.76360821,-120.6348323
6/2/2014,POCKET2,3849377,716466,SNPL,3,34.76360821,-120.6348323
6/9/2014,POCKET2,3849377,716466,SNPL,8,34.76360821,-120.6348323
6/16/2014,POCKET2,3849377,716466,SNPL,4,34.76360821,-120.6348323
6/23/2014,POCKET2,3849377,716466,SNPL,4,34.76360821,-120.6348323
7/7/2014,POCKET2,3849377,716466,SNPL,5,34.76360821,-120.6348323
7/14/2014,POCKET2,3849377,716466,SNPL,6,34.76360821,-120.6348323
8/4/2014,POCKET2,3849377,716466,SNPL,7,34.76360821,-120.6348323
8/18/2014,POCKET2,3849377,716466,SNPL,8,34.76360821,-120.6348323
11/24/2014,POCKET2,3849377,716466,SNPL,1,34.76360821,-120.6348323
12/22/2014,POCKET2,3849377,716466,SNPL,12,34.76360821,-120.6348323
1/19/2015,POCKET2,3849377,716466,SNPL,8,34.76360821,-120.6348323
3/26/2012,PURISIMACOL,3848600,716531,RTHA,1,34.75659357,-120.6343225
4/16/2012,PURISIMACOL,3848600,716531,RTHA,2,34.75659357,-120.6343225
6/25/2012,PURISIMACOL,3848600,716531,NOHA,1,34.75659357,-120.6343225
7/2/2012,PURISIMACOL,3848600,716531,gull,4,34.75659357,-120.6343225
7/9/2012,PURISIMACOL,3848600,716531,gull,2,34.75659357,-120.6343225
8/27/2012,PURISIMACOL,3848600,716531,AMKE,1,34.75659357,-120.6343225
8/27/2012,PURISIMACOL,3848600,716531,CAGU,2,34.75659357,-120.6343225
8/27/2012,PURISIMACOL,3848600,716531,PEFA,1,34.75659357,-120.6343225
8/27/2012,PURISIMACOL,3848600,716531,WEGU,3,34.75659357,-120.6343225
3/25/2013,PURISIMACOL,3848600,716531,AMKE,1,34.75659357,-120.6343225
3/25/2013,PURISIMACOL,3848600,716531,RTHA,1,34.75659357,-120.6343225
10/21/2013,PURISIMACOL,3848600,716531,WEGU,30,34.75659357,-120.6343225
11/11/2013,PURISIMACOL,3848600,716531,MERL,1,34.75659357,-120.6343225
6/16/2014,PURISIMACOL,3848600,716531,CAGU,20,34.75659357,-120.6343225
3/30/2015,PURISIMACOL,3848600,716531,COHA,1,34.75659357,-120.6343225
4/6/2015,PURISIMACOL,3848600,716531,RTHA,1,34.75659357,-120.6343225
4/27/2015,PURISIMACOL,3848600,716531,WEGU,2,34.75659357,-120.6343225
5/4/2015,PURISIMACOL,3848600,716531,AMKE,1,34.75659357,-120.6343225
5/4/2015,PURISIMACOL,3848600,716531,PEFA,1,34.75659357,-120.6343225
5/11/2015,PURISIMACOL,3848600,716531,WEGU,1,34.75659357,-120.6343225
5/25/2015,PURISIMACOL,3848600,716531,PEFA,1,34.75659357,-120.6343225
5/25/2015,PURISIMACOL,3848600,716531,WEGU,5,34.75659357,-120.6343225
10/19/2015,PURISIMACOL,3848600,716531,WEGU,2,34.75659357,-120.6343225
4/18/2016,PURISIMACOL,3848600,716531,AMKE,1,34.75659357,-120.6343225
4/18/2016,PURISIMACOL,3848600,716531,RTHA,2,34.75659357,-120.6343225
8/15/2016,PURISIMACOL,3848600,716531,RTHA,1,34.75659357,-120.6343225
9/12/2016,PURISIMACOL,3848600,716531,RTHA,1,34.75659357,-120.6343225
12/18/2017,PURISIMACOL,3848600,716531,PEFA,1,34.75659357,-120.6343225
3/23/2015,PURISIMACOL,3848600,716531,SNPL,1,34.75659357,-120.6343225
4/20/2015,PURISIMACOL,3848600,716531,SNPL,1,34.75659357,-120.6343225
5/4/2015,PURISIMACOL,3848600,716531,SNPL,1,34.75659357,-120.6343225
5/11/2015,PURISIMACOL,3848600,716531,SNPL,1,34.75659357,-120.6343225
5/18/2015,PURISIMACOL,3848600,716531,SNPL,3,34.75659357,-120.6343225
5/25/2015,PURISIMACOL,3848600,716531,SNPL,2,34.75659357,-120.6343225
6/1/2015,PURISIMACOL,3848600,716531,SNPL,3,34.75659357,-120.6343225
6/8/2015,PURISIMACOL,3848600,716531,SNPL,1,34.75659357,-120.6343225
6/22/2015,PURISIMACOL,3848600,716531,SNPL,2,34.75659357,-120.6343225
10/19/2015,PURISIMACOL,3848600,716531,SNPL,2,34.75659357,-120.6343225
4/18/2016,PURISIMACOL,3848600,716531,SNPL,3,34.75659357,-120.6343225
5/2/2016,PURISIMACOL,3848600,716531,SNPL,2,34.75659357,-120.6343225
5/9/2016,PURISIMACOL,3848600,716531,SNPL,2,34.75659357,-120.6343225
5/16/2016,PURISIMACOL,3848600,716531,SNPL,3,34.75659357,-120.6343225
5/30/2016,PURISIMACOL,3848600,716531,SNPL,3,34.75659357,-120.6343225
6/20/2016,PURISIMACOL,3848600,716531,SNPL,1,34.75659357,-120.6343225
7/4/2016,PURISIMACOL,3848600,716531,SNPL,2,34.75659357,-120.6343225
3/13/2017,PURISIMACOL,3848600,716531,SNPL,5,34.75659357,-120.6343225
4/10/2017,PURISIMACOL,3848600,716531,SNPL,5,34.75659357,-120.6343225
5/8/2017,PURISIMACOL,3848600,716531,SNPL,3,34.75659357,-120.6343225
5/22/2017,PURISIMACOL,3848600,716531,SNPL,5,34.75659357,-120.6343225
6/5/2017,PURISIMACOL,3848600,716531,SNPL,1,34.75659357,-120.6343225
7/31/2017,PURISIMACOL,3848600,716531,SNPL,2,34.75659357,-120.6343225
3/12/2018,PURISIMACOL,3848600,716531,SNPL,3,34.75659357,-120.6343225
3/26/2018,PURISIMACOL,3848600,716531,SNPL,3,34.75659357,-120.6343225
4/23/2018,PURISIMACOL,3848600,716531,SNPL,4,34.75659357,-120.6343225
5/7/2018,PURISIMACOL,3848600,716531,SNPL,1,34.75659357,-120.6343225
5/21/2018,PURISIMACOL,3848600,716531,SNPL,2,34.75659357,-120.6343225
6/4/2018,PURISIMACOL,3848600,716531,SNPL,1,34.75659357,-120.6343225
7/16/2018,PURISIMACOL,3848600,716531,SNPL,2,34.75659357,-120.6343225
4/11/2011,WALL OPEN,3843549,719601,SEPL,2,34.71042843,-120.6021231
6/13/2011,WALL OPEN,3843549,719601,WEGU,13,34.71042843,-120.6021231
6/20/2011,WALL OPEN,3843549,719601,WEGU,10,34.71042843,-120.6021231
6/27/2011,WALL OPEN,3843549,719601,gull,5,34.71042843,-120.6021231
8/1/2011,WALL OPEN,3843549,719601,gull,1,34.71042843,-120.6021231
8/22/2011,WALL OPEN,3843549,719601,gull,4,34.71042843,-120.6021231
8/22/2011,WALL OPEN,3843549,719601,HEEG,16,34.71042843,-120.6021231
9/5/2011,WALL OPEN,3843549,719601,HEEG,6,34.71042843,-120.6021231
9/12/2011,WALL OPEN,3843549,719601,SEPL,1,34.71042843,-120.6021231
9/12/2011,WALL OPEN,3843549,719601,WEGU,2,34.71042843,-120.6021231
9/12/2011,WALL OPEN,3843549,719601,WHIM,1,34.71042843,-120.6021231
9/19/2011,WALL OPEN,3843549,719601,HEEG,12,34.71042843,-120.6021231
9/26/2011,WALL OPEN,3843549,719601,BBPL,1,34.71042843,-120.6021231
9/26/2011,WALL OPEN,3843549,719601,HEEG,2,34.71042843,-120.6021231
9/26/2011,WALL OPEN,3843549,719601,SAND,25,34.71042843,-120.6021231
9/26/2011,WALL OPEN,3843549,719601,WEGU,2,34.71042843,-120.6021231
3/5/2012,WALL OPEN,3843549,719601,SAND,350,34.71042843,-120.6021231
3/12/2012,WALL OPEN,3843549,719601,BBPL,2,34.71042843,-120.6021231
3/12/2012,WALL OPEN,3843549,719601,RTHA,1,34.71042843,-120.6021231
3/19/2012,WALL OPEN,3843549,719601,WHIM,1,34.71042843,-120.6021231
4/23/2012,WALL OPEN,3843549,719601,CAGU,5,34.71042843,-120.6021231
4/23/2012,WALL OPEN,3843549,719601,SAND,600,34.71042843,-120.6021231
5/7/2012,WALL OPEN,3843549,719601,CAGU,7,34.71042843,-120.6021231
5/7/2012,WALL OPEN,3843549,719601,DUNL,2,34.71042843,-120.6021231
5/7/2012,WALL OPEN,3843549,719601,SAND,120,34.71042843,-120.6021231
5/7/2012,WALL OPEN,3843549,719601,WEGU,8,34.71042843,-120.6021231
5/7/2012,WALL OPEN,3843549,719601,WESA,30,34.71042843,-120.6021231
5/14/2012,WALL OPEN,3843549,719601,SAND,100,34.71042843,-120.6021231
5/21/2012,WALL OPEN,3843549,719601,CAGU,38,34.71042843,-120.6021231
5/21/2012,WALL OPEN,3843549,719601,SAND,30,34.71042843,-120.6021231
5/21/2012,WALL OPEN,3843549,719601,WEGU,9,34.71042843,-120.6021231
6/11/2012,WALL OPEN,3843549,719601,gull,1,34.71042843,-120.6021231
6/18/2012,WALL OPEN,3843549,719601,gull,9,34.71042843,-120.6021231
6/18/2012,WALL OPEN,3843549,719601,gull,2,34.71042843,-120.6021231
6/25/2012,WALL OPEN,3843549,719601,HEEG,34,34.71042843,-120.6021231
7/9/2012,WALL OPEN,3843549,719601,HEEG,2,34.71042843,-120.6021231
7/16/2012,WALL OPEN,3843549,719601,SEPL,5,34.71042843,-120.6021231
7/16/2012,WALL OPEN,3843549,719601,WESA,4,34.71042843,-120.6021231
7/23/2012,WALL OPEN,3843549,719601,SEPL,1,34.71042843,-120.6021231
7/23/2012,WALL OPEN,3843549,719601,WESA,30,34.71042843,-120.6021231
8/6/2012,WALL OPEN,3843549,719601,BBPL,1,34.71042843,-120.6021231
8/6/2012,WALL OPEN,3843549,719601,SAND,2,34.71042843,-120.6021231
8/13/2012,WALL OPEN,3843549,719601,HEEG,2,34.71042843,-120.6021231
8/13/2012,WALL OPEN,3843549,719601,SAND,25,34.71042843,-120.6021231
8/13/2012,WALL OPEN,3843549,719601,WEGU,6,34.71042843,-120.6021231
8/20/2012,WALL OPEN,3843549,719601,AMKE,1,34.71042843,-120.6021231
8/20/2012,WALL OPEN,3843549,719601,BBPL,2,34.71042843,-120.6021231
8/20/2012,WALL OPEN,3843549,719601,CAGU,1,34.71042843,-120.6021231
8/27/2012,WALL OPEN,3843549,719601,gull,110,34.71042843,-120.6021231
8/27/2012,WALL OPEN,3843549,719601,SEPL,1,34.71042843,-120.6021231
9/3/2012,WALL OPEN,3843549,719601,SAND,20,34.71042843,-120.6021231
9/10/2012,WALL OPEN,3843549,719601,CAGU,14,34.71042843,-120.6021231
9/10/2012,WALL OPEN,3843549,719601,HEEG,86,34.71042843,-120.6021231
9/10/2012,WALL OPEN,3843549,719601,RBGU,10,34.71042843,-120.6021231
9/10/2012,WALL OPEN,3843549,719601,SAND,10,34.71042843,-120.6021231
9/10/2012,WALL OPEN,3843549,719601,WEGU,5,34.71042843,-120.6021231
3/11/2013,WALL OPEN,3843549,719601,BBPL,1,34.71042843,-120.6021231
3/18/2013,WALL OPEN,3843549,719601,BBPL,1,34.71042843,-120.6021231
4/8/2013,WALL OPEN,3843549,719601,SAND,500,34.71042843,-120.6021231
4/15/2013,WALL OPEN,3843549,719601,SEPL,3,34.71042843,-120.6021231
7/15/2013,WALL OPEN,3843549,719601,SEPL,2,34.71042843,-120.6021231
7/22/2013,WALL OPEN,3843549,719601,SEPL,30,34.71042843,-120.6021231
7/22/2013,WALL OPEN,3843549,719601,WESA,20,34.71042843,-120.6021231
7/29/2013,WALL OPEN,3843549,719601,BBPL,1,34.71042843,-120.6021231
7/29/2013,WALL OPEN,3843549,719601,CAGU,1,34.71042843,-120.6021231
7/29/2013,WALL OPEN,3843549,719601,SAND,100,34.71042843,-120.6021231
7/29/2013,WALL OPEN,3843549,719601,SEPL,6,34.71042843,-120.6021231
8/5/2013,WALL OPEN,3843549,719601,BBPL,6,34.71042843,-120.6021231
8/5/2013,WALL OPEN,3843549,719601,SAND,200,34.71042843,-120.6021231
8/5/2013,WALL OPEN,3843549,719601,SEPL,7,34.71042843,-120.6021231
8/12/2013,WALL OPEN,3843549,719601,SAND,50,34.71042843,-120.6021231
8/19/2013,WALL OPEN,3843549,719601,SEPL,6,34.71042843,-120.6021231
8/26/2013,WALL OPEN,3843549,719601,HEEG,2,34.71042843,-120.6021231
8/26/2013,WALL OPEN,3843549,719601,SAND,3,34.71042843,-120.6021231
8/26/2013,WALL OPEN,3843549,719601,SEPL,11,34.71042843,-120.6021231
8/26/2013,WALL OPEN,3843549,719601,WEGU,27,34.71042843,-120.6021231
9/2/2013,WALL OPEN,3843549,719601,HEEG,1,34.71042843,-120.6021231
9/2/2013,WALL OPEN,3843549,719601,WEGU,68,34.71042843,-120.6021231
9/23/2013,WALL OPEN,3843549,719601,HEEG,3,34.71042843,-120.6021231
9/23/2013,WALL OPEN,3843549,719601,WEGU,12,34.71042843,-120.6021231
3/10/2014,WALL OPEN,3843549,719601,WEGU,1,34.71042843,-120.6021231
3/17/2014,WALL OPEN,3843549,719601,BBPL,1,34.71042843,-120.6021231
4/7/2014,WALL OPEN,3843549,719601,WHIM,1,34.71042843,-120.6021231
4/21/2014,WALL OPEN,3843549,719601,SAND,1,34.71042843,-120.6021231
4/21/2014,WALL OPEN,3843549,719601,SEPL,6,34.71042843,-120.6021231
5/5/2014,WALL OPEN,3843549,719601,SAND,20,34.71042843,-120.6021231
5/5/2014,WALL OPEN,3843549,719601,SEPL,2,34.71042843,-120.6021231
6/2/2014,WALL OPEN,3843549,719601,CAGU,1,34.71042843,-120.6021231
6/9/2014,WALL OPEN,3843549,719601,CAGU,1,34.71042843,-120.6021231
8/4/2014,WALL OPEN,3843549,719601,SAND,7,34.71042843,-120.6021231
8/4/2014,WALL OPEN,3843549,719601,SEPL,5,34.71042843,-120.6021231
8/18/2014,WALL OPEN,3843549,719601,SAND,1,34.71042843,-120.6021231
8/18/2014,WALL OPEN,3843549,719601,SEPL,26,34.71042843,-120.6021231
8/18/2014,WALL OPEN,3843549,719601,WEGU,1,34.71042843,-120.6021231
9/1/2014,WALL OPEN,3843549,719601,MAGO,7,34.71042843,-120.6021231
9/1/2014,WALL OPEN,3843549,719601,SAND,100,34.71042843,-120.6021231
9/1/2014,WALL OPEN,3843549,719601,WEGU,8,34.71042843,-120.6021231
9/1/2014,WALL OPEN,3843549,719601,WESA,8,34.71042843,-120.6021231
9/1/2014,WALL OPEN,3843549,719601,WHIM,1,34.71042843,-120.6021231
10/20/2014,WALL OPEN,3843549,719601,BBPL,2,34.71042843,-120.6021231
10/20/2014,WALL OPEN,3843549,719601,KILL,1,34.71042843,-120.6021231
10/20/2014,WALL OPEN,3843549,719601,SAND,50,34.71042843,-120.6021231
10/20/2014,WALL OPEN,3843549,719601,SEPL,2,34.71042843,-120.6021231
11/24/2014,WALL OPEN,3843549,719601,WEGU,1,34.71042843,-120.6021231
12/15/2014,WALL OPEN,3843549,719601,BBPL,1,34.71042843,-120.6021231
1/19/2015,WALL OPEN,3843549,719601,SAND,10,34.71042843,-120.6021231
2/16/2015,WALL OPEN,3843549,719601,BBPL,1,34.71042843,-120.6021231
2/16/2015,WALL OPEN,3843549,719601,SAND,75,34.71042843,-120.6021231
4/6/2015,WALL OPEN,3843549,719601,SAND,30,34.71042843,-120.6021231
4/13/2015,WALL OPEN,3843549,719601,SAND,1,34.71042843,-120.6021231
4/13/2015,WALL OPEN,3843549,719601,SEPL,2,34.71042843,-120.6021231
4/13/2015,WALL OPEN,3843549,719601,WESA,3,34.71042843,-120.6021231
4/20/2015,WALL OPEN,3843549,719601,LBCU,2,34.71042843,-120.6021231
4/20/2015,WALL OPEN,3843549,719601,SAND,50,34.71042843,-120.6021231
4/20/2015,WALL OPEN,3843549,719601,SEPL,15,34.71042843,-120.6021231
4/20/2015,WALL OPEN,3843549,719601,WESA,5,34.71042843,-120.6021231
4/20/2015,WALL OPEN,3843549,719601,WHIM,16,34.71042843,-120.6021231
4/27/2015,WALL OPEN,3843549,719601,SEPL,2,34.71042843,-120.6021231
5/11/2015,WALL OPEN,3843549,719601,SAND,150,34.71042843,-120.6021231
5/18/2015,WALL OPEN,3843549,719601,SAND,50,34.71042843,-120.6021231
5/25/2015,WALL OPEN,3843549,719601,SAND,20,34.71042843,-120.6021231
6/1/2015,WALL OPEN,3843549,719601,CAGU,5,34.71042843,-120.6021231
6/1/2015,WALL OPEN,3843549,719601,WHIM,4,34.71042843,-120.6021231
6/8/2015,WALL OPEN,3843549,719601,CAGU,1,34.71042843,-120.6021231
6/8/2015,WALL OPEN,3843549,719601,SAND,3,34.71042843,-120.6021231
7/13/2015,WALL OPEN,3843549,719601,SEPL,2,34.71042843,-120.6021231
8/24/2015,WALL OPEN,3843549,719601,SAND,5,34.71042843,-120.6021231
9/7/2015,WALL OPEN,3843549,719601,BBPL,1,34.71042843,-120.6021231
9/7/2015,WALL OPEN,3843549,719601,SAND,25,34.71042843,-120.6021231
9/7/2015,WALL OPEN,3843549,719601,SEPL,10,34.71042843,-120.6021231
9/21/2015,WALL OPEN,3843549,719601,BBPL,10,34.71042843,-120.6021231
9/21/2015,WALL OPEN,3843549,719601,SAND,15,34.71042843,-120.6021231
10/19/2015,WALL OPEN,3843549,719601,BBPL,2,34.71042843,-120.6021231
10/19/2015,WALL OPEN,3843549,719601,MAGO,3,34.71042843,-120.6021231
10/19/2015,WALL OPEN,3843549,719601,SAND,20,34.71042843,-120.6021231
10/19/2015,WALL OPEN,3843549,719601,SEPL,7,34.71042843,-120.6021231
11/16/2015,WALL OPEN,3843549,719601,SAND,15,34.71042843,-120.6021231
11/16/2015,WALL OPEN,3843549,719601,SEPL,1,34.71042843,-120.6021231
11/16/2015,WALL OPEN,3843549,719601,WEGU,1,34.71042843,-120.6021231
12/14/2015,WALL OPEN,3843549,719601,SAND,2,34.71042843,-120.6021231
12/14/2015,WALL OPEN,3843549,719601,SEPL,2,34.71042843,-120.6021231
2/15/2016,WALL OPEN,3843549,719601,BBPL,2,34.71042843,-120.6021231
2/15/2016,WALL OPEN,3843549,719601,SAND,20,34.71042843,-120.6021231
2/29/2016,WALL OPEN,3843549,719601,BLTU,1,34.71042843,-120.6021231
2/29/2016,WALL OPEN,3843549,719601,SAND,59,34.71042843,-120.6021231
3/14/2016,WALL OPEN,3843549,719601,SAND,20,34.71042843,-120.6021231
4/11/2016,WALL OPEN,3843549,719601,SEPL,1,34.71042843,-120.6021231
4/25/2016,WALL OPEN,3843549,719601,SAND,20,34.71042843,-120.6021231
7/11/2016,WALL OPEN,3843549,719601,SAND,50,34.71042843,-120.6021231
7/11/2016,WALL OPEN,3843549,719601,SEPL,4,34.71042843,-120.6021231
8/1/2016,WALL OPEN,3843549,719601,SAND,100,34.71042843,-120.6021231
8/1/2016,WALL OPEN,3843549,719601,SEPL,6,34.71042843,-120.6021231
8/1/2016,WALL OPEN,3843549,719601,WILL,1,34.71042843,-120.6021231
8/8/2016,WALL OPEN,3843549,719601,SAND,45,34.71042843,-120.6021231
8/22/2016,WALL OPEN,3843549,719601,SAND,100,34.71042843,-120.6021231
9/5/2016,WALL OPEN,3843549,719601,SAND,50,34.71042843,-120.6021231
10/17/2016,WALL OPEN,3843549,719601,peeps,5,34.71042843,-120.6021231
11/28/2016,WALL OPEN,3843549,719601,BBPL,1,34.71042843,-120.6021231
1/23/2017,WALL OPEN,3843549,719601,SAND,40,34.71042843,-120.6021231
4/17/2017,WALL OPEN,3843549,719601,SAND,18,34.71042843,-120.6021231
4/17/2017,WALL OPEN,3843549,719601,SEPL,15,34.71042843,-120.6021231
4/17/2017,WALL OPEN,3843549,719601,WESA,20,34.71042843,-120.6021231
5/1/2017,WALL OPEN,3843549,719601,SAND,800,34.71042843,-120.6021231
5/8/2017,WALL OPEN,3843549,719601,SAND,50,34.71042843,-120.6021231
5/8/2017,WALL OPEN,3843549,719601,SEPL,1,34.71042843,-120.6021231
5/22/2017,WALL OPEN,3843549,719601,WEGU,2,34.71042843,-120.6021231
5/22/2017,WALL OPEN,3843549,719601,WESA,15,34.71042843,-120.6021231
7/24/2017,WALL OPEN,3843549,719601,SAND,3,34.71042843,-120.6021231
7/24/2017,WALL OPEN,3843549,719601,SEPL,12,34.71042843,-120.6021231
7/24/2017,WALL OPEN,3843549,719601,WESA,1,34.71042843,-120.6021231
8/21/2017,WALL OPEN,3843549,719601,SEPL,5,34.71042843,-120.6021231
9/4/2017,WALL OPEN,3843549,719601,LBCU,6,34.71042843,-120.6021231
9/4/2017,WALL OPEN,3843549,719601,MAGO,2,34.71042843,-120.6021231
9/4/2017,WALL OPEN,3843549,719601,SEPL,5,34.71042843,-120.6021231
9/4/2017,WALL OPEN,3843549,719601,WEGU,1,34.71042843,-120.6021231
9/18/2017,WALL OPEN,3843549,719601,SAND,50,34.71042843,-120.6021231
10/9/2017,WALL OPEN,3843549,719601,BBPL,1,34.71042843,-120.6021231
