survey_week,transect_block,y_proj,x_proj,species,count
8/13/2018,CIGAR,3841824,719587,KILL,1
8/13/2018,BORDER TRAIL,3838755,718855,LBCU,1
8/13/2018,METEOR,3838680,718812,LBCU,5
8/13/2018,DROOP,3839144,718961,LBCU,7
8/13/2018,KNOT,3842471,719667,peeps,150
8/13/2018,UTAH,3836881,718289,PEFA,1
8/13/2018,UTAH,3836881,718289,RTHA,1
8/13/2018,METEOR,3838680,718812,SAND,50
8/13/2018,NSURFOPEN,3840670,719336,SAND,300
8/13/2018,SSURFCLOSED,3839952,719184,SAND,100
8/13/2018,BEACH FUZZ,3842584,719691,SAND,10
8/13/2018,CANON,3842742,719708,SAND,5
8/13/2018,LEG,3842340,719645,SAND,5
8/13/2018,LOUNGE,3842113,719617,SAND,10
8/13/2018,SPLITLOG,3841901,719604,SAND,100
8/13/2018,TIKI,3841635,719574,SAND,8
8/13/2018,TP,3842238,719648,SAND,10
8/13/2018,WALL OPEN,3843549,719601,SAND,2
8/13/2018,KNOT,3842471,719667,SEPL,50
8/13/2018,DISC,3836454,718128,WEGU,13
8/13/2018,ENDCOVE,3836133,718015,WEGU,5
8/13/2018,ICELAVA,3836738,718243,WEGU,4
8/13/2018,TIKI,3841635,719574,WESA,10
8/13/2018,DROOP,3839144,718961,WILL,10
8/13/2018,TIKI,3841635,719574,WIPH,10
8/13/2018,FORK,3841223,719460,BBPL,1
8/13/2018,FORK,3841223,719460,SAND,70
8/13/2018,PILE,3841380,719512,SAND,3
8/13/2018,TOTEM,3841109,719431,SAND,60
8/20/2018,BUOY,3840890,719390,AMKE,1
8/20/2018,SIGN,3839745,719129,AMKE,2
8/20/2018,ICELAVA,3836738,718243,CAGU,1
8/20/2018,BOWL,3841694,719611,CAGU,2
8/20/2018,BOWL,3841694,719611,CATE,5
8/20/2018,BOWL,3841694,719611,KILL,3
8/20/2018,CIGAR,3841824,719587,KILL,2
8/20/2018,GRANDCANYON,3837280,718417,LBCU,8
8/20/2018,METEOR,3838680,718812,LBCU,2
8/20/2018,UTAH,3836881,718289,LBCU,5
8/20/2018,SSURFCLOSED,3839952,719184,LBCU,6
8/20/2018,LEG,3842340,719645,LBCU,1
8/20/2018,GRANDCANYON,3837280,718417,MAGO,17
8/20/2018,UTAH,3836881,718289,MAGO,10
8/20/2018,BOWL,3841694,719611,ROTE,15
8/20/2018,UTAH,3836881,718289,SAND,1
8/20/2018,BOJUM,3841017,719410,SAND,300
8/20/2018,BUOY,3840890,719390,SAND,200
8/20/2018,DROOP,3839144,718961,SAND,2
8/20/2018,FORK,3841223,719460,SAND,10
8/20/2018,NSURFOPEN,3840670,719336,SAND,16
8/20/2018,PILE,3841380,719512,SAND,10
8/20/2018,SIGN,3839745,719129,SAND,1
8/20/2018,SSURFCLOSED,3839952,719184,SAND,8
8/20/2018,TIP,3841507,719554,SAND,20
8/20/2018,TOTEM,3841109,719431,SAND,10
8/20/2018,BEACH FUZZ,3842584,719691,SAND,50
8/20/2018,BOWL,3841694,719611,SAND,2
8/20/2018,KNOT,3842471,719667,SAND,50
8/20/2018,LEG,3842340,719645,SAND,200
8/20/2018,LOUNGE,3842113,719617,SAND,10
8/20/2018,SPLITLOG,3841901,719604,SAND,5
8/20/2018,TP,3842238,719648,SAND,210
8/20/2018,WALL OPEN,3843549,719601,SAND,10
8/20/2018,WALLBORDER,3843076,719727,SAND,3
8/20/2018,WILLOW,3842872,719716,SAND,5
8/20/2018,FINGER,3837396,718449,SEPL,4
8/20/2018,ICELAVA,3836738,718243,SEPL,4
8/20/2018,TP,3842238,719648,SEPL,13
8/20/2018,4303BUOY,3837695,718544,WEGU,2
8/20/2018,DISC,3836454,718128,WEGU,5
8/20/2018,GRANDCANYON,3837280,718417,WEGU,5
8/20/2018,ICELAVA,3836738,718243,WEGU,5
8/20/2018,ROCKBLUE,3837587,718491,WEGU,18
8/20/2018,UTAH,3836881,718289,WEGU,5
8/20/2018,BOWL,3841694,719611,WESA,5
8/20/2018,KNOT,3842471,719667,WESA,40
8/20/2018,SPLITLOG,3841901,719604,WESA,3
8/20/2018,TP,3842238,719648,WESA,30
8/20/2018,GRANDCANYON,3837280,718417,WHIM,5
8/20/2018,UTAH,3836881,718289,WHIM,5
8/20/2018,BORDER TRAIL,3838755,718855,WILL,1
8/20/2018,TIKI,3841635,719574,YELL,1
8/27/2018,NARROWS,3850988,717008,AMKE,2
8/27/2018,BOTTLELOG,3854218,717859,CAGU,2
8/27/2018,BUOYFARM,3855633,718084,CAGU,1
8/27/2018,L13BUOY,3853403,717662,CAGU,1
8/27/2018,SHSEND,3853725,717760,CAGU,1
8/27/2018,TOMBSTONE,3853154,717631,CAGU,2
8/27/2018,TRILOG,3853967,717804,CAGU,2
8/27/2018,MINOPEN,3860002,718408,CAGU,10
8/27/2018,TUVU,3859327,718516,CAGU,3
8/27/2018,NICEPERCH,3853294,717626,HEEG,20
8/27/2018,TOMBSTONE,3853154,717631,HEEG,1
8/27/2018,TREX,3853022,717614,HEEG,1
8/27/2018,MINOPEN,3860002,718408,HEEG,15
8/27/2018,RUPAUL,3855357,718047,LBCU,1
8/27/2018,MINBORDER,3859611,718496,LBCU,6
8/27/2018,MINOPEN,3860002,718408,LBCU,7
8/27/2018,NARROWS,3850988,717008,LBCU,1
8/27/2018,TUVU,3859327,718516,LBCU,20
8/27/2018,ANCHOR,3858840,718532,MAGO,30
8/27/2018,CHEST,3859063,718542,MAGO,28
8/27/2018,MINOPEN,3860002,718408,MAGO,5
8/27/2018,TUVU,3859327,718516,MAGO,1
8/27/2018,MINOPEN,3860002,718408,ROTE,26
8/27/2018,COBBLE,3850478,716793,SAND,50
8/27/2018,POCKET1,3850211,716720,SAND,130
8/27/2018,POCKET2,3849377,716466,SAND,5
8/27/2018,TUVU,3859327,718516,SEPL,1
8/27/2018,BOINGI,3858235,718523,WEGU,1
8/27/2018,NICEPERCH,3853294,717626,WEGU,20
8/27/2018,BOAT,3851145,717049,WEGU,2
8/27/2018,GROSS,3851508,717163,WEGU,1
8/27/2018,MINOPEN,3860002,718408,WEGU,10
8/27/2018,PICKUPSTIX,3851788,717252,WEGU,6
8/27/2018,POCKET1,3850211,716720,WEGU,1
8/27/2018,SHORTRIBS,3852446,717489,WEGU,1
8/27/2018,TUVU,3859327,718516,WEGU,1
8/27/2018,TUVU,3859327,718516,WHIM,2
8/27/2018,PICKUPSTIX,3851788,717252,WILL,1
8/27/2018,TUVU,3859327,718516,WILL,1
9/3/2018,BEACH FUZZ,3842584,719691,AMKE,1
9/3/2018,KNOT,3842471,719667,AMKE,2
9/3/2018,BOJUM,3841017,719410,BBPL,1
9/3/2018,BUOY,3840890,719390,BBPL,1
9/3/2018,NSURFOPEN,3840670,719336,BBPL,1
9/3/2018,LEG,3842340,719645,BBPL,1
9/3/2018,TIKI,3841635,719574,BBPL,2
9/3/2018,NSURFOPEN,3840670,719336,CAGU,3
9/3/2018,CAMP,3837926,718608,CAGU,2
9/3/2018,ENDCOVE,3836133,718015,CAGU,1
9/3/2018,BOWL,3841694,719611,CAGU,1
9/3/2018,SPLITLOG,3841901,719604,CAGU,1
9/3/2018,TIKI,3841635,719574,CAGU,34
9/3/2018,BOWL,3841694,719611,CATE,1
9/3/2018,TIKI,3841635,719574,CATE,10
9/3/2018,TIKI,3841635,719574,COTE,1
9/3/2018,TIKI,3841635,719574,ELTE,14
9/3/2018,TIKI,3841635,719574,FOTE,4
9/3/2018,GRANDCANYON,3837280,718417,HEEG,1
9/3/2018,ROCKBLUE,3837587,718491,HEEG,1
9/3/2018,WITCH,3838088,718652,HEEG,3
9/3/2018,KNOT,3842471,719667,KILL,2
9/3/2018,TIKI,3841635,719574,KILL,1
9/3/2018,DRIFTWOOD,3838915,718901,LBCU,5
9/3/2018,DROOP,3839144,718961,LBCU,2
9/3/2018,NSURFOPEN,3840670,719336,LBCU,5
9/3/2018,PAINT,3839628,719086,LBCU,5
9/3/2018,SSURFCLOSED,3839952,719184,LBCU,3
9/3/2018,TOTEM,3841109,719431,LBCU,2
9/3/2018,AMPHITHEATRE,3837016,718345,LBCU,2
9/3/2018,ELEPHANTSEAL,3838186,718662,LBCU,1
9/3/2018,WITCH,3838088,718652,LBCU,1
9/3/2018,BEACH FUZZ,3842584,719691,LBCU,5
9/3/2018,BOWL,3841694,719611,LBCU,1
9/3/2018,KNOT,3842471,719667,LBCU,2
9/3/2018,LEG,3842340,719645,LBCU,1
9/3/2018,TIKI,3841635,719574,LBCU,1
9/3/2018,4303BUOY,3837695,718544,MAGO,16
9/3/2018,AMPHITHEATRE,3837016,718345,MAGO,1
9/3/2018,ICELAVA,3836738,718243,MAGO,26
9/3/2018,KNOT,3842471,719667,MAGO,4
9/3/2018,DROOP,3839144,718961,PESA,1
9/3/2018,TIKI,3841635,719574,RNPH,1
9/3/2018,BOWL,3841694,719611,ROTE,10
9/3/2018,TIKI,3841635,719574,ROTE,23
9/3/2018,BOJUM,3841017,719410,SAND,10
9/3/2018,BUOY,3840890,719390,SAND,20
9/3/2018,DROOP,3839144,718961,SAND,3
9/3/2018,FORK,3841223,719460,SAND,15
9/3/2018,FORT,3839499,719045,SAND,20
9/3/2018,NSURFOPEN,3840670,719336,SAND,30
9/3/2018,PAINT,3839628,719086,SAND,10
9/3/2018,PILE,3841380,719512,SAND,10
9/3/2018,PTRASH,3839358,719017,SAND,20
9/3/2018,SIGN,3839745,719129,SAND,10
9/3/2018,SSURFCLOSED,3839952,719184,SAND,10
9/3/2018,STOOL,3839242,718987,SAND,10
9/3/2018,TIP,3841507,719554,SAND,15
9/3/2018,TOTEM,3841109,719431,SAND,5
9/3/2018,BORDER TRAIL,3838755,718855,SAND,30
9/3/2018,METEOR,3838680,718812,SAND,100
9/3/2018,PEBBLE,3838422,718754,SAND,50
9/3/2018,STUMP,3838531,718776,SAND,50
9/3/2018,BEACH FUZZ,3842584,719691,SAND,42
9/3/2018,BOWL,3841694,719611,SAND,5
9/3/2018,CANON,3842742,719708,SAND,14
9/3/2018,CIGAR,3841824,719587,SAND,5
9/3/2018,KNOT,3842471,719667,SAND,21
9/3/2018,LEG,3842340,719645,SAND,3
9/3/2018,LOUNGE,3842113,719617,SAND,8
9/3/2018,SPLITLOG,3841901,719604,SAND,5
9/3/2018,TIKI,3841635,719574,SAND,35
9/3/2018,TIKI,3841635,719574,SAND,4
9/3/2018,TP,3842238,719648,SAND,19
9/3/2018,WALL OPEN,3843549,719601,SAND,70
9/3/2018,WALLBORDER,3843076,719727,SAND,27
9/3/2018,WILLOW,3842872,719716,SAND,6
9/3/2018,PTRASH,3839358,719017,SEPL,1
9/3/2018,SSURFCLOSED,3839952,719184,SEPL,1
9/3/2018,AMPHITHEATRE,3837016,718345,SEPL,3
9/3/2018,BORDER TRAIL,3838755,718855,SEPL,2
9/3/2018,ICELAVA,3836738,718243,SEPL,3
9/3/2018,METEOR,3838680,718812,SEPL,1
9/3/2018,WITCH,3838088,718652,SEPL,1
9/3/2018,KNOT,3842471,719667,SEPL,30
9/3/2018,TIKI,3841635,719574,SEPL,1
9/3/2018,NSURFOPEN,3840670,719336,WEGU,20
9/3/2018,CAMP,3837926,718608,WEGU,7
9/3/2018,DISC,3836454,718128,WEGU,4
9/3/2018,ELEPHANTSEAL,3838186,718662,WEGU,2
9/3/2018,ICELAVA,3836738,718243,WEGU,3
9/3/2018,WITCH,3838088,718652,WEGU,4
9/3/2018,BOWL,3841694,719611,WEGU,2
9/3/2018,TIKI,3841635,719574,WEGU,19
9/3/2018,KNOT,3842471,719667,WESA,25
9/3/2018,WALL OPEN,3843549,719601,WESA,3
9/3/2018,ELEPHANTSEAL,3838186,718662,WHIM,4
9/3/2018,TOTEM,3841109,719431,WILL,1
9/10/2018,RUPAUL,3855357,718047,AMKE,1
9/10/2018,BUOYFARM,3855633,718084,BBPL,1
9/10/2018,SCAFFOLDING,3858038,718508,BBPL,1
9/10/2018,ARROWHEAD,3853514,717685,CAGU,95
9/10/2018,BOTTLELOG,3854218,717859,CAGU,1
9/10/2018,CLUB,3857270,718400,CAGU,2
9/10/2018,MINBORDER,3859611,718496,CAGU,10
9/10/2018,MINOPEN,3860002,718408,CAGU,8
9/10/2018,SHCREEK,3858576,718559,CAGU,2
9/10/2018,SHSEND,3853725,717760,CAGU,1
9/10/2018,TOMBSTONE,3853154,717631,CAGU,130
9/10/2018,ARROWHEAD,3853514,717685,DOWI,2
9/10/2018,MINBORDER,3859611,718496,ELTE,52
9/10/2018,MINOPEN,3860002,718408,ELTE,6
9/10/2018,ARROWHEAD,3853514,717685,HEEG,18
9/10/2018,CHEST,3859063,718542,HEEG,4
9/10/2018,MINBORDER,3859611,718496,HEEG,56
9/10/2018,MINOPEN,3860002,718408,HEEG,23
9/10/2018,TOMBSTONE,3853154,717631,HEEG,30
9/10/2018,BUOYFARM,3855633,718084,HERG,1
9/10/2018,SHCREEK,3858576,718559,LBCU,10
9/10/2018,ANCHOR,3858840,718532,MAGO,5
9/10/2018,SHCREEK,3858576,718559,MAGO,1
9/10/2018,SHSEND,3853725,717760,PEFA,1
9/10/2018,MINBORDER,3859611,718496,ROTE,2
9/10/2018,MINOPEN,3860002,718408,ROTE,5
9/10/2018,TOMBSTONE,3853154,717631,ROTE,5
9/10/2018,ARROWHEAD,3853514,717685,SAND,30
9/10/2018,BOINGI,3858235,718523,SAND,5
9/10/2018,CHEST,3859063,718542,SAND,3
9/10/2018,MINBORDER,3859611,718496,SAND,200
9/10/2018,MOLE,3854435,717887,SAND,5
9/10/2018,PILLOW,3857398,718416,SAND,1
9/10/2018,PIXIE,3857838,718485,SAND,3
9/10/2018,TOMBSTONE,3853154,717631,SAND,16
9/10/2018,ANCHOR,3858840,718532,SEPL,3
9/10/2018,ROLLINGROCK,3856186,718202,SEPL,2
9/10/2018,TOMBSTONE,3853154,717631,SEPL,1
9/10/2018,ARROWHEAD,3853514,717685,WEGU,3
9/10/2018,BOTTLELOG,3854218,717859,WEGU,1
9/10/2018,MINBORDER,3859611,718496,WEGU,6
9/10/2018,MINOPEN,3860002,718408,WEGU,1
9/10/2018,MOLE,3854435,717887,WEGU,3
9/10/2018,ROLLINGROCK,3856186,718202,WEGU,2
9/10/2018,TOMBSTONE,3853154,717631,WEGU,9
9/10/2018,ANCHOR,3858840,718532,WESA,2
9/10/2018,ANCHOR,3858840,718532,WHIM,4
9/10/2018,ROLLINGROCK,3856186,718202,WHIM,2
9/10/2018,SHCREEK,3858576,718559,WHIM,4
9/10/2018,ANCHOR,3858840,718532,WILL,1
9/10/2018,COBBLE,3850478,716793,BBPL,1
9/10/2018,COBBLE,3850478,716793,LBCU,1
9/10/2018,COBBLE,3850478,716793,MAGO,3
9/10/2018,PICKUPSTIX,3851788,717252,PEFA,1
9/10/2018,COBBLE,3850478,716793,SAND,15
9/10/2018,DEADBUG,3852719,717540,SAND,10
9/10/2018,POCKET2,3849377,716466,WEGU,3
9/10/2018,STIX,3852211,717408,WEGU,1
9/10/2018,TRASH,3851930,717290,WEGU,1
9/10/2018,DEADBUG,3852719,717540,WEGU,2
9/10/2018,SHORTRIBS,3852446,717489,WEGU,3
9/10/2018,COBBLE,3850478,716793,WHIM,2
9/17/2018,SQUID,3838317,718718,AMKE,1
9/17/2018,FORT,3839499,719045,BBPL,1
9/17/2018,NSURFOPEN,3840670,719336,BBPL,16
9/17/2018,TOTEM,3841109,719431,BBPL,15
9/17/2018,CAMP,3837926,718608,BLTU,1
9/17/2018,GRANDCANYON,3837280,718417,BLTU,1
9/17/2018,ROCKBLUE,3837587,718491,BLTU,1
9/17/2018,FINGER,3837396,718449,CAGU,1
9/17/2018,WITCH,3838088,718652,CAGU,1
9/17/2018,BUOY,3840890,719390,CAGU,1
9/17/2018,DISC,3836454,718128,LBCU,1
9/17/2018,NSURFOPEN,3840670,719336,LBCU,8
9/17/2018,BOJUM,3841017,719410,LBCU,2
9/17/2018,BOWL,3841694,719611,LBCU,1
9/17/2018,CANON,3842742,719708,LBCU,1
9/17/2018,FORK,3841223,719460,LBCU,4
9/17/2018,LEG,3842340,719645,LBCU,1
9/17/2018,PILE,3841380,719512,LBCU,5
9/17/2018,TOTEM,3841109,719431,LBCU,3
9/17/2018,TP,3842238,719648,LBCU,4
9/17/2018,WALLBORDER,3843076,719727,LBCU,1
9/17/2018,WILLOW,3842872,719716,LBCU,1
9/17/2018,DISC,3836454,718128,MAGO,7
9/17/2018,BOWL,3841694,719611,PEFA,1
9/17/2018,AMPHITHEATRE,3837016,718345,RTHA,2
9/17/2018,4303BUOY,3837695,718544,SAND,10
9/17/2018,AMPHITHEATRE,3837016,718345,SAND,10
9/17/2018,CAMP,3837926,718608,SAND,15
9/17/2018,DRIFTWOOD,3838915,718901,SAND,5
9/17/2018,DROOP,3839144,718961,SAND,10
9/17/2018,ELEPHANTSEAL,3838186,718662,SAND,10
9/17/2018,FINGER,3837396,718449,SAND,20
9/17/2018,FORT,3839499,719045,SAND,5
9/17/2018,ICELAVA,3836738,718243,SAND,25
9/17/2018,NSURFOPEN,3840670,719336,SAND,25
9/17/2018,OBVIOUSLOG,3837828,718577,SAND,20
9/17/2018,PAINT,3839628,719086,SAND,3
9/17/2018,PEBBLE,3838422,718754,SAND,20
9/17/2018,ROCKBLUE,3837587,718491,SAND,5
9/17/2018,SIGN,3839745,719129,SAND,2
9/17/2018,STOOL,3839242,718987,SAND,5
9/17/2018,STUMP,3838531,718776,SAND,10
9/17/2018,UTAH,3836881,718289,SAND,20
9/17/2018,WITCH,3838088,718652,SAND,7
9/17/2018,BOJUM,3841017,719410,SAND,20
9/17/2018,BUOY,3840890,719390,SAND,1
9/17/2018,FORK,3841223,719460,SAND,5
9/17/2018,LOUNGE,3842113,719617,SAND,3
9/17/2018,PILE,3841380,719512,SAND,8
9/17/2018,TIKI,3841635,719574,SAND,3
9/17/2018,TIP,3841507,719554,SAND,5
9/17/2018,TOTEM,3841109,719431,SAND,5
9/17/2018,TP,3842238,719648,SAND,15
9/17/2018,WALL OPEN,3843549,719601,SAND,20
9/17/2018,WILLOW,3842872,719716,SAND,1
9/17/2018,CAMP,3837926,718608,SEPL,5
9/17/2018,GRANDCANYON,3837280,718417,SEPL,3
9/17/2018,ROCKBLUE,3837587,718491,SEPL,6
9/17/2018,BOWL,3841694,719611,SEPL,1
9/17/2018,KNOT,3842471,719667,SEPL,20
9/17/2018,DISC,3836454,718128,WEGU,1
9/17/2018,FINGER,3837396,718449,WEGU,2
9/17/2018,ICELAVA,3836738,718243,WEGU,7
9/17/2018,PEBBLE,3838422,718754,WEGU,1
9/17/2018,BOJUM,3841017,719410,WEGU,3
9/17/2018,TIKI,3841635,719574,WEGU,40
9/17/2018,KNOT,3842471,719667,WESA,50
9/17/2018,BUOY,3840890,719390,WHIM,2
9/24/2018,CHEST,3859063,718542,BBPL,1
9/24/2018,CHEST,3859063,718542,BBPL,1
9/24/2018,SHSEND,3853725,717760,BBPL,2
9/24/2018,CHEST,3859063,718542,CAGU,1
9/24/2018,MINBORDER,3859611,718496,CAGU,2
9/24/2018,TUVU,3859327,718516,CAGU,2
9/24/2018,CHEST,3859063,718542,CAGU,1
9/24/2018,MINBORDER,3859611,718496,CAGU,2
9/24/2018,MOLE,3854435,717887,CAGU,1
9/24/2018,SHCREEK,3858576,718559,CAGU,1
9/24/2018,SHSEND,3853725,717760,CAGU,30
9/24/2018,THIRSTY,3856625,718262,CAGU,10
9/24/2018,TREX,3853022,717614,CAGU,1
9/24/2018,TUVU,3859327,718516,CAGU,2
9/24/2018,MINBORDER,3859611,718496,ELTE,1
9/24/2018,MINBORDER,3859611,718496,ELTE,1
9/24/2018,MINBORDER,3859611,718496,HEEG,2
9/24/2018,MINBORDER,3859611,718496,HEEG,2
9/24/2018,SHSEND,3853725,717760,HEEG,3
9/24/2018,THIRSTY,3856625,718262,HEEG,5
9/24/2018,ALLIGATOR,3859179,718531,LBCU,4
9/24/2018,ANCHOR,3858840,718532,LBCU,3
9/24/2018,CHEST,3859063,718542,LBCU,16
9/24/2018,TUVU,3859327,718516,LBCU,19
9/24/2018,ALLIGATOR,3859179,718531,LBCU,4
9/24/2018,ANCHOR,3858840,718532,LBCU,3
9/24/2018,CHEST,3859063,718542,LBCU,16
9/24/2018,SHCREEK,3858576,718559,LBCU,30
9/24/2018,TUVU,3859327,718516,LBCU,19
9/24/2018,ALLIGATOR,3859179,718531,MAGO,6
9/24/2018,ANCHOR,3858840,718532,MAGO,4
9/24/2018,CHEST,3859063,718542,MAGO,2
9/24/2018,MINBORDER,3859611,718496,MAGO,7
9/24/2018,TUVU,3859327,718516,MAGO,5
9/24/2018,ALLIGATOR,3859179,718531,MAGO,6
9/24/2018,ANCHOR,3858840,718532,MAGO,4
9/24/2018,CHEST,3859063,718542,MAGO,2
9/24/2018,MINBORDER,3859611,718496,MAGO,7
9/24/2018,SHCREEK,3858576,718559,MAGO,31
9/24/2018,TUVU,3859327,718516,MAGO,5
9/24/2018,BOAT,3851145,717049,SAND,15
9/24/2018,COBBLE,3850478,716793,SAND,15
9/24/2018,GEEK,3852870,717582,SAND,30
9/24/2018,MINBORDER,3859611,718496,SAND,3
9/24/2018,MINOPEN,3860002,718408,SAND,10
9/24/2018,NARROWS,3850988,717008,SAND,25
9/24/2018,BOTTLELOG,3854218,717859,SAND,15
9/24/2018,BUOYFARM,3855633,718084,SAND,110
9/24/2018,MINBORDER,3859611,718496,SAND,3
9/24/2018,MINIDUMP,3855178,718020,SAND,100
9/24/2018,MINOPEN,3860002,718408,SAND,10
9/24/2018,MOLE,3854435,717887,SAND,20
9/24/2018,OJ,3854912,717972,SAND,10
9/24/2018,RAINBOWSPIN,3855802,718134,SAND,150
9/24/2018,RUPAUL,3855357,718047,SAND,115
9/24/2018,SHSSTART,3856007,718184,SAND,200
9/24/2018,TREX,3853022,717614,SAND,17
9/24/2018,TRILOG,3853967,717804,SAND,1
9/24/2018,POCKET1,3850211,716720,SEPL,9
9/24/2018,WISHBONE,3851637,717206,SEPL,1
9/24/2018,ALLIGATOR,3859179,718531,WEGU,1
9/24/2018,BOAT,3851145,717049,WEGU,1
9/24/2018,GEEK,3852870,717582,WEGU,1
9/24/2018,MINBORDER,3859611,718496,WEGU,7
9/24/2018,MINOPEN,3860002,718408,WEGU,2
9/24/2018,NARROWS,3850988,717008,WEGU,1
9/24/2018,POCKET2,3849377,716466,WEGU,2
9/24/2018,STIX,3852211,717408,WEGU,1
9/24/2018,TEETER,3852589,717513,WEGU,4
9/24/2018,ALLIGATOR,3859179,718531,WEGU,1
9/24/2018,BOTTLELOG,3854218,717859,WEGU,2
9/24/2018,CLUB,3857270,718400,WEGU,1
9/24/2018,HOOF,3857060,718358,WEGU,1
9/24/2018,MINBORDER,3859611,718496,WEGU,7
9/24/2018,MINIDUMP,3855178,718020,WEGU,1
9/24/2018,MINOPEN,3860002,718408,WEGU,2
9/24/2018,OJ,3854912,717972,WEGU,1
9/24/2018,RAINBOWSPIN,3855802,718134,WEGU,1
9/24/2018,RUPAUL,3855357,718047,WEGU,2
9/24/2018,SHSEND,3853725,717760,WEGU,10
9/24/2018,THIRSTY,3856625,718262,WEGU,5
9/24/2018,TREX,3853022,717614,WEGU,1
9/24/2018,POCKET1,3850211,716720,WESA,1
9/24/2018,MINIDUMP,3855178,718020,WESA,1
9/24/2018,MOLE,3854435,717887,WESA,1
9/24/2018,ANCHOR,3858840,718532,WHIM,1
9/24/2018,MINBORDER,3859611,718496,WHIM,1
9/24/2018,ANCHOR,3858840,718532,WHIM,1
9/24/2018,MINBORDER,3859611,718496,WHIM,1
10/15/2018,BOJUM,3841017,719410,SAND,10
10/15/2018,BOJUM,3841017,719410,WESA,1
10/15/2018,BOWL,3841694,719611,SAND,5
10/15/2018,BUOY,3840890,719390,BBPL,2
10/15/2018,BUOY,3840890,719390,SAND,2
10/15/2018,CANON,3842742,719708,BBPL,1
10/15/2018,CANON,3842742,719708,SAND,3
10/15/2018,DROOP,3839144,718961,BBPL,3
10/15/2018,DROOP,3839144,718961,RTHA,1
10/15/2018,DROOP,3839144,718961,SAND,3
10/15/2018,FORK,3841223,719460,BBPL,1
10/15/2018,FORK,3841223,719460,SAND,1
10/15/2018,ICELAVA,3836738,718243,BBPL,2
10/15/2018,ICELAVA,3836738,718243,SAND,200
10/15/2018,KNOT,3842471,719667,BBPL,1
10/15/2018,KNOT,3842471,719667,SAND,3
10/15/2018,LOUNGE,3842113,719617,CAGU,1
10/15/2018,LOUNGE,3842113,719617,SAND,2
10/15/2018,NSURFOPEN,3840670,719336,BBPL,6
10/15/2018,NSURFOPEN,3840670,719336,COHA,1
10/15/2018,NSURFOPEN,3840670,719336,SAND,15
10/15/2018,PEBBLE,3838422,718754,CAGU,2
10/15/2018,PILE,3841380,719512,BBPL,1
10/15/2018,PILE,3841380,719512,SAND,1
10/15/2018,TIKI,3841635,719574,PEFA,1
10/15/2018,TIKI,3841635,719574,SAND,1
10/15/2018,TIP,3841507,719554,PEFA,1
10/15/2018,TIP,3841507,719554,SAND,2
10/15/2018,TOTEM,3841109,719431,BBPL,2
10/15/2018,TOTEM,3841109,719431,HERG,5
10/15/2018,TOTEM,3841109,719431,RBGU,2
10/15/2018,TOTEM,3841109,719431,ROTE,13
10/15/2018,TOTEM,3841109,719431,SAND,5
10/15/2018,TP,3842238,719648,BBPL,1
10/15/2018,TP,3842238,719648,SAND,3
10/15/2018,WALL OPEN,3843549,719601,BBPL,1
10/15/2018,WALL OPEN,3843549,719601,KILL,1
10/15/2018,WALL OPEN,3843549,719601,SAND,25
10/15/2018,WALL OPEN,3843549,719601,SEPL,2
10/15/2018,WALLBORDER,3843076,719727,BBPL,1
10/15/2018,WALLBORDER,3843076,719727,SAND,3
10/15/2018,WILLOW,3842872,719716,BBPL,1
10/15/2018,WILLOW,3842872,719716,SAND,2
10/15/2018,ALLIGATOR,3859179,718531,SAND,20
10/15/2018,ALLIGATOR,3859179,718531,WEGU,1
10/15/2018,ANCHOR,3858840,718532,SAND,20
10/15/2018,BOB,3856428,718233,SAND,5
10/15/2018,BOTTLEBUOY,3854682,717928,SAND,10
10/15/2018,BOTTLELOG,3854218,717859,SAND,5
10/15/2018,BUOYFARM,3855633,718084,CAGU,1
10/15/2018,BUOYFARM,3855633,718084,SAND,10
10/15/2018,CHEST,3859063,718542,CAGU,145
10/15/2018,CHEST,3859063,718542,HEEG,1
10/15/2018,CHEST,3859063,718542,HERG,15
10/15/2018,CHEST,3859063,718542,ROTE,10
10/15/2018,CHEST,3859063,718542,SAND,20
10/15/2018,CHEST,3859063,718542,WEGU,40
10/15/2018,CLUB,3857270,718400,SAND,30
10/15/2018,HOOF,3857060,718358,SAND,10
10/15/2018,MINBORDER,3859611,718496,SAND,25
10/15/2018,MINIDUMP,3855178,718020,SAND,10
10/15/2018,NICEPERCH,3853294,717626,WEGU,2
10/15/2018,OJ,3854912,717972,SAND,20
10/15/2018,PILLOW,3857398,718416,KILL,1
10/15/2018,PILLOW,3857398,718416,SAND,20
10/15/2018,RAINBOWSPIN,3855802,718134,SAND,45
10/15/2018,RUPAUL,3855357,718047,SAND,150
10/15/2018,SCAFFOLDING,3858038,718508,WEGU,1
10/15/2018,SEADRAGON,3857556,718440,SAND,90
10/15/2018,SHCREEK,3858576,718559,SAND,5
10/15/2018,SHSEND,3853725,717760,AMKE,1
10/15/2018,SHSSTART,3856007,718184,BBPL,5
10/15/2018,SHSSTART,3856007,718184,SAND,25
10/15/2018,THIRSTY,3856625,718262,SAND,10
10/15/2018,THIRSTY,3856625,718262,WEGU,1
10/15/2018,TIRE,3856840,718299,SAND,10
10/15/2018,TRILOG,3853967,717804,SAND,1
10/15/2018,TURTLE,3851316,717091,SAND,20
11/12/2018,4303BUOY,3837695,718544,BBPL,2
