beach,species,survey_week,beach_section_initials,species_2,total,mean_wrack
PURISIMA,SNPL,2013-08-05,PNO,SNPL,29,2.6666666666666665
PURISIMA,WEGU,2013-08-05,PNO,Gull,32,2.6666666666666665
NORTH,CAGU,2013-08-05,SAN,Gull,28,1.8
NORTH,HEEG,2013-08-05,SAN,Gull,175,1.8
NORTH,SAND,2013-08-05,SAN,SAND,1110,1.8
NORTH,SNPL,2013-08-05,SAN,SNPL,65,1.8
NORTH,WEGU,2013-08-05,SAN,Gull,145,1.8
NORTH,CAGU,2013-08-05,SHN,Gull,50,2.1538461538461537
NORTH,HEEG,2013-08-05,SHN,Gull,188,2.1538461538461537
NORTH,SNPL,2013-08-05,SHN,SNPL,2,2.1538461538461537
NORTH,WEGU,2013-08-05,SHN,Gull,15,2.1538461538461537
NORTH,CAGU,2013-08-05,SHS,Gull,10,2
NORTH,HEEG,2013-08-05,SHS,Gull,4,2
NORTH,SAND,2013-08-05,SHS,SAND,1,2
NORTH,SNPL,2013-08-05,SHS,SNPL,4,2
NORTH,WEGU,2013-08-05,SHS,Gull,1,2
SOUTH,HEEG,2013-08-05,SNO,Gull,100,3.533333333333333
SOUTH,SAND,2013-08-05,SNO,SAND,45,3.533333333333333
SOUTH,SNPL,2013-08-05,SNO,SNPL,93,3.533333333333333
SOUTH,WEGU,2013-08-05,SNO,Gull,100,3.533333333333333
SOUTH,HEEG,2013-08-05,SSO,Gull,32,2.6666666666666665
SOUTH,SNPL,2013-08-05,SSO,SNPL,62,2.6666666666666665
SOUTH,WEGU,2013-08-05,SSO,Gull,8,2.6666666666666665
SOUTH,CAGU,2013-08-05,WAL,Gull,1,3.4615384615384617
SOUTH,HEEG,2013-08-05,WAL,Gull,45,3.4615384615384617
SOUTH,SAND,2013-08-05,WAL,SAND,532,3.4615384615384617
SOUTH,SNPL,2013-08-05,WAL,SNPL,38,3.4615384615384617
SOUTH,WEGU,2013-08-05,WAL,Gull,20,3.4615384615384617
NORTH,HEEG,2013-08-12,MIN,Gull,95,1
NORTH,WEGU,2013-08-12,MIN,Gull,1,1
PURISIMA,HEEG,2013-08-12,PNO,Gull,22,3
PURISIMA,SAND,2013-08-12,PNO,SAND,375,3
PURISIMA,SNPL,2013-08-12,PNO,SNPL,12,3
PURISIMA,WEGU,2013-08-12,PNO,Gull,55,3
NORTH,HEEG,2013-08-12,SAN,Gull,8,2.325
NORTH,SAND,2013-08-12,SAN,SAND,375,2.325
NORTH,SNPL,2013-08-12,SAN,SNPL,43,2.325
NORTH,WEGU,2013-08-12,SAN,Gull,14,2.325
NORTH,CAGU,2013-08-12,SHN,Gull,16,1.5384615384615385
NORTH,HEEG,2013-08-12,SHN,Gull,405,1.5384615384615385
NORTH,SNPL,2013-08-12,SHN,SNPL,28,1.5384615384615385
NORTH,WEGU,2013-08-12,SHN,Gull,35,1.5384615384615385
NORTH,CAGU,2013-08-12,SHS,Gull,1,1.7
NORTH,HEEG,2013-08-12,SHS,Gull,1,1.7
NORTH,SNPL,2013-08-12,SHS,SNPL,3,1.7
NORTH,WEGU,2013-08-12,SHS,Gull,5,1.7
SOUTH,CAGU,2013-08-12,SNO,Gull,2,1.9
SOUTH,SAND,2013-08-12,SNO,SAND,5,1.9
SOUTH,SNPL,2013-08-12,SNO,SNPL,79,1.9
SOUTH,CAGU,2013-08-12,SSO,Gull,6,1.1944444444444444
SOUTH,HEEG,2013-08-12,SSO,Gull,55,1.1944444444444444
SOUTH,SNPL,2013-08-12,SSO,SNPL,81,1.1944444444444444
SOUTH,WEGU,2013-08-12,SSO,Gull,40,1.1944444444444444
SOUTH,HEEG,2013-08-12,WAL,Gull,85,2.3846153846153846
SOUTH,SAND,2013-08-12,WAL,SAND,488,2.3846153846153846
SOUTH,SNPL,2013-08-12,WAL,SNPL,85,2.3846153846153846
SOUTH,WEGU,2013-08-12,WAL,Gull,315,2.3846153846153846
NORTH,CAGU,2013-08-19,MIN,Gull,4,2.5
NORTH,HEEG,2013-08-19,MIN,Gull,172,2.5
PURISIMA,SAND,2013-08-19,PNO,SAND,10,2
PURISIMA,SNPL,2013-08-19,PNO,SNPL,19,2
NORTH,HEEG,2013-08-19,SAN,Gull,2,1.8095238095238095
NORTH,SAND,2013-08-19,SAN,SAND,4,1.8095238095238095
NORTH,SNPL,2013-08-19,SAN,SNPL,75,1.8095238095238095
NORTH,WEGU,2013-08-19,SAN,Gull,10,1.8095238095238095
NORTH,CAGU,2013-08-19,SHN,Gull,1,1.8461538461538463
NORTH,HEEG,2013-08-19,SHN,Gull,273,1.8461538461538463
NORTH,SAND,2013-08-19,SHN,SAND,3,1.8461538461538463
NORTH,SNPL,2013-08-19,SHN,SNPL,1,1.8461538461538463
NORTH,WEGU,2013-08-19,SHN,Gull,45,1.8461538461538463
NORTH,CAGU,2013-08-19,SHS,Gull,4,1.9
NORTH,HEEG,2013-08-19,SHS,Gull,126,1.9
NORTH,SAND,2013-08-19,SHS,SAND,4,1.9
NORTH,SNPL,2013-08-19,SHS,SNPL,13,1.9
NORTH,WEGU,2013-08-19,SHS,Gull,47,1.9
SOUTH,CAGU,2013-08-19,SNO,Gull,3,2.6875
SOUTH,gull,2013-08-19,SNO,NA,20,2.6875
SOUTH,HEEG,2013-08-19,SNO,Gull,20,2.6875
SOUTH,SAND,2013-08-19,SNO,SAND,55,2.6875
SOUTH,SNPL,2013-08-19,SNO,SNPL,152,2.6875
SOUTH,WEGU,2013-08-19,SNO,Gull,72,2.6875
SOUTH,CAGU,2013-08-19,SSO,Gull,1,1.6285714285714286
SOUTH,SNPL,2013-08-19,SSO,SNPL,70,1.6285714285714286
SOUTH,CAGU,2013-08-19,WAL,Gull,5,2.8846153846153846
SOUTH,gull,2013-08-19,WAL,NA,60,2.8846153846153846
SOUTH,HEEG,2013-08-19,WAL,Gull,45,2.8846153846153846
SOUTH,SAND,2013-08-19,WAL,SAND,1,2.8846153846153846
SOUTH,SNPL,2013-08-19,WAL,SNPL,16,2.8846153846153846
SOUTH,WEGU,2013-08-19,WAL,Gull,660,2.8846153846153846
NORTH,CAGU,2013-08-26,MIN,Gull,86,2.5
NORTH,HEEG,2013-08-26,MIN,Gull,182,2.5
PURISIMA,HEEG,2013-08-26,PNO,Gull,2,2.3333333333333335
PURISIMA,SAND,2013-08-26,PNO,SAND,4100,2.3333333333333335
PURISIMA,SNPL,2013-08-26,PNO,SNPL,14,2.3333333333333335
PURISIMA,WEGU,2013-08-26,PNO,Gull,61,2.3333333333333335
NORTH,CAGU,2013-08-26,SAN,Gull,17,1.5
NORTH,gull,2013-08-26,SAN,NA,1,1.5
NORTH,HEEG,2013-08-26,SAN,Gull,183,1.5
NORTH,SAND,2013-08-26,SAN,SAND,555,1.5
NORTH,SNPL,2013-08-26,SAN,SNPL,140,1.5
NORTH,WEGU,2013-08-26,SAN,Gull,47,1.5
NORTH,HEEG,2013-08-26,SHN,Gull,2,1.8461538461538463
NORTH,SNPL,2013-08-26,SHN,SNPL,3,1.8461538461538463
NORTH,WEGU,2013-08-26,SHN,Gull,2,1.8461538461538463
NORTH,CAGU,2013-08-26,SHS,Gull,1,1.9
NORTH,HEEG,2013-08-26,SHS,Gull,4,1.9
NORTH,SNPL,2013-08-26,SHS,SNPL,1,1.9
NORTH,WEGU,2013-08-26,SHS,Gull,1,1.9
SOUTH,CAGU,2013-08-26,SNO,Gull,10,2.033333333333333
SOUTH,HEEG,2013-08-26,SNO,Gull,15,2.033333333333333
SOUTH,SAND,2013-08-26,SNO,SAND,261,2.033333333333333
SOUTH,SNPL,2013-08-26,SNO,SNPL,139,2.033333333333333
SOUTH,WEGU,2013-08-26,SNO,Gull,25,2.033333333333333
SOUTH,SNPL,2013-08-26,SSO,SNPL,113,2.058139534883721
SOUTH,CAGU,2013-08-26,WAL,Gull,10,2.769230769230769
SOUTH,HEEG,2013-08-26,WAL,Gull,5,2.769230769230769
SOUTH,SAND,2013-08-26,WAL,SAND,4,2.769230769230769
SOUTH,SNPL,2013-08-26,WAL,SNPL,20,2.769230769230769
SOUTH,WEGU,2013-08-26,WAL,Gull,322,2.769230769230769
NORTH,CAGU,2013-09-02,MIN,Gull,10,3.1666666666666665
NORTH,gull,2013-09-02,MIN,NA,7,3.1666666666666665
NORTH,HEEG,2013-09-02,MIN,Gull,297,3.1666666666666665
NORTH,RBGU,2013-09-02,MIN,NA,2,3.1666666666666665
NORTH,WEGU,2013-09-02,MIN,Gull,61,3.1666666666666665
PURISIMA,HEEG,2013-09-02,PNO,Gull,67,2.3333333333333335
PURISIMA,SAND,2013-09-02,PNO,SAND,8,2.3333333333333335
PURISIMA,SNPL,2013-09-02,PNO,SNPL,9,2.3333333333333335
PURISIMA,WEGU,2013-09-02,PNO,Gull,163,2.3333333333333335
NORTH,CAGU,2013-09-02,SAN,Gull,5,2.325
NORTH,HEEG,2013-09-02,SAN,Gull,20,2.325
NORTH,SAND,2013-09-02,SAN,SAND,15,2.325
NORTH,SNPL,2013-09-02,SAN,SNPL,78,2.325
NORTH,WEGU,2013-09-02,SAN,Gull,31,2.325
NORTH,CAGU,2013-09-02,SHN,Gull,12,3.0384615384615383
NORTH,HEEG,2013-09-02,SHN,Gull,238,3.0384615384615383
NORTH,RBGU,2013-09-02,SHN,NA,5,3.0384615384615383
NORTH,SNPL,2013-09-02,SHN,SNPL,1,3.0384615384615383
NORTH,WEGU,2013-09-02,SHN,Gull,76,3.0384615384615383
NORTH,HEEG,2013-09-02,SHS,Gull,70,3.2
NORTH,WEGU,2013-09-02,SHS,Gull,10,3.2
SOUTH,CAGU,2013-09-02,SNO,Gull,1,3.6666666666666665
SOUTH,HEEG,2013-09-02,SNO,Gull,4,3.6666666666666665
SOUTH,SAND,2013-09-02,SNO,SAND,28,3.6666666666666665
SOUTH,SNPL,2013-09-02,SNO,SNPL,205,3.6666666666666665
SOUTH,WEGU,2013-09-02,SNO,Gull,72,3.6666666666666665
SOUTH,SNPL,2013-09-02,SSO,SNPL,50,2.111111111111111
SOUTH,HEEG,2013-09-02,WAL,Gull,1,4.8076923076923075
SOUTH,SAND,2013-09-02,WAL,SAND,6,4.8076923076923075
SOUTH,SNPL,2013-09-02,WAL,SNPL,31,4.8076923076923075
SOUTH,WEGU,2013-09-02,WAL,Gull,68,4.8076923076923075
NORTH,CAGU,2013-09-09,MIN,Gull,5,1.9166666666666667
NORTH,HEEG,2013-09-09,MIN,Gull,275,1.9166666666666667
NORTH,WEGU,2013-09-09,MIN,Gull,10,1.9166666666666667
PURISIMA,HEEG,2013-09-09,PNO,Gull,10,1.3333333333333333
PURISIMA,RBGU,2013-09-09,PNO,NA,3,1.3333333333333333
PURISIMA,SAND,2013-09-09,PNO,SAND,400,1.3333333333333333
PURISIMA,SNPL,2013-09-09,PNO,SNPL,11,1.3333333333333333
PURISIMA,WEGU,2013-09-09,PNO,Gull,16,1.3333333333333333
NORTH,HEEG,2013-09-09,SAN,Gull,69,1.675
NORTH,RBGU,2013-09-09,SAN,NA,11,1.675
NORTH,SAND,2013-09-09,SAN,SAND,6,1.675
NORTH,SNPL,2013-09-09,SAN,SNPL,106,1.675
NORTH,WEGU,2013-09-09,SAN,Gull,35,1.675
NORTH,CAGU,2013-09-09,SHN,Gull,17,1.9230769230769231
NORTH,HEEG,2013-09-09,SHN,Gull,308,1.9230769230769231
NORTH,SAND,2013-09-09,SHN,SAND,4,1.9230769230769231
NORTH,SNPL,2013-09-09,SHN,SNPL,10,1.9230769230769231
NORTH,WEGU,2013-09-09,SHN,Gull,6,1.9230769230769231
NORTH,CAGU,2013-09-09,SHS,Gull,7,2.4
NORTH,gull,2013-09-09,SHS,NA,60,2.4
NORTH,HEEG,2013-09-09,SHS,Gull,40,2.4
NORTH,SNPL,2013-09-09,SHS,SNPL,15,2.4
NORTH,WEGU,2013-09-09,SHS,Gull,24,2.4
SOUTH,HEEG,2013-09-09,SNO,Gull,81,2.3333333333333335
SOUTH,SAND,2013-09-09,SNO,SAND,100,2.3333333333333335
SOUTH,SNPL,2013-09-09,SNO,SNPL,145,2.3333333333333335
SOUTH,WEGU,2013-09-09,SNO,Gull,221,2.3333333333333335
SOUTH,CAGU,2013-09-09,WAL,Gull,3,1.5384615384615385
SOUTH,SNPL,2013-09-09,WAL,SNPL,13,1.5384615384615385
PURISIMA,HEEG,2013-09-16,PNO,Gull,30,3
PURISIMA,SAND,2013-09-16,PNO,SAND,1300,3
PURISIMA,SNPL,2013-09-16,PNO,SNPL,10,3
PURISIMA,WEGU,2013-09-16,PNO,Gull,20,3
NORTH,CAGU,2013-09-16,SAN,Gull,18,2.1666666666666665
NORTH,HEEG,2013-09-16,SAN,Gull,60,2.1666666666666665
NORTH,SAND,2013-09-16,SAN,SAND,6,2.1666666666666665
NORTH,SNPL,2013-09-16,SAN,SNPL,92,2.1666666666666665
NORTH,WEGU,2013-09-16,SAN,Gull,77,2.1666666666666665
NORTH,HEEG,2013-09-16,SHN,Gull,70,1.0769230769230769
NORTH,WEGU,2013-09-16,SHN,Gull,2,1.0769230769230769
NORTH,SNPL,2013-09-16,SHS,SNPL,2,1
SOUTH,CAGU,2013-09-16,SNO,Gull,15,3.5
SOUTH,HEEG,2013-09-16,SNO,Gull,15,3.5
SOUTH,SAND,2013-09-16,SNO,SAND,220,3.5
SOUTH,SNPL,2013-09-16,SNO,SNPL,115,3.5
SOUTH,WEGU,2013-09-16,SNO,Gull,50,3.5
SOUTH,SNPL,2013-09-16,SSO,SNPL,1,2.25
SOUTH,CAGU,2013-09-16,WAL,Gull,10,5
SOUTH,HEEG,2013-09-16,WAL,Gull,37,5
SOUTH,RBGU,2013-09-16,WAL,NA,2,5
SOUTH,WEGU,2013-09-16,WAL,Gull,25,5
NORTH,HEEG,2013-09-23,MIN,Gull,20,2.5
PURISIMA,SAND,2013-09-23,PNO,SAND,2,3.3333333333333335
PURISIMA,WEGU,2013-09-23,PNO,Gull,5,3.3333333333333335
NORTH,CAGU,2013-09-23,SAN,Gull,30,2.4285714285714284
NORTH,HEEG,2013-09-23,SAN,Gull,100,2.4285714285714284
NORTH,SAND,2013-09-23,SAN,SAND,10,2.4285714285714284
NORTH,SNPL,2013-09-23,SAN,SNPL,64,2.4285714285714284
NORTH,WEGU,2013-09-23,SAN,Gull,3,2.4285714285714284
NORTH,HEEG,2013-09-23,SHN,Gull,150,1.3846153846153846
NORTH,SNPL,2013-09-23,SHN,SNPL,1,1.3846153846153846
NORTH,WEGU,2013-09-23,SHN,Gull,2,1.3846153846153846
NORTH,SNPL,2013-09-23,SHS,SNPL,10,1.2
SOUTH,HEEG,2013-09-23,SNO,Gull,3,3
SOUTH,SAND,2013-09-23,SNO,SAND,230,3
SOUTH,SNPL,2013-09-23,SNO,SNPL,69,3
SOUTH,WEGU,2013-09-23,SNO,Gull,69,3
SOUTH,SNPL,2013-09-23,SSO,SNPL,21,2
SOUTH,CAGU,2013-09-23,WAL,Gull,20,2.3846153846153846
SOUTH,HEEG,2013-09-23,WAL,Gull,63,2.3846153846153846
SOUTH,SAND,2013-09-23,WAL,SAND,6,2.3846153846153846
SOUTH,SNPL,2013-09-23,WAL,SNPL,32,2.3846153846153846
SOUTH,WEGU,2013-09-23,WAL,Gull,72,2.3846153846153846
SOUTH,CAGU,2013-09-30,SSO,Gull,1,2.6666666666666665
SOUTH,SAND,2013-09-30,SSO,SAND,310,2.6666666666666665
SOUTH,SNPL,2013-09-30,SSO,SNPL,45,2.6666666666666665
SOUTH,WEGU,2013-09-30,SSO,Gull,2,2.6666666666666665
NORTH,HEEG,2013-10-21,MIN,Gull,100,2.8333333333333335
PURISIMA,SAND,2013-10-21,PNO,SAND,3,3.5
NORTH,CAGU,2013-10-21,SAN,Gull,3,1.95
NORTH,SAND,2013-10-21,SAN,SAND,1000,1.95
NORTH,SNPL,2013-10-21,SAN,SNPL,14,1.95
NORTH,WEGU,2013-10-21,SAN,Gull,302,1.95
NORTH,SNPL,2013-10-21,SHN,SNPL,51,1.4615384615384615
NORTH,gull,2013-10-21,SHS,NA,1,1.2
NORTH,SNPL,2013-10-21,SHS,SNPL,25,1.2
NORTH,WEGU,2013-10-21,SHS,Gull,1,1.2
SOUTH,SAND,2013-10-21,SNO,SAND,750,3.5
SOUTH,SNPL,2013-10-21,SNO,SNPL,106,3.5
SOUTH,CAGU,2013-10-21,SSO,Gull,13,2.5
SOUTH,SAND,2013-10-21,SSO,SAND,350,2.5
SOUTH,SNPL,2013-10-21,SSO,SNPL,36,2.5
SOUTH,WEGU,2013-10-21,SSO,Gull,12,2.5
SOUTH,CAGU,2013-10-21,WAL,Gull,20,4.538461538461538
SOUTH,HEEG,2013-10-21,WAL,Gull,60,4.538461538461538
SOUTH,RBGU,2013-10-21,WAL,NA,60,4.538461538461538
SOUTH,WEGU,2013-10-21,WAL,Gull,120,4.538461538461538
NORTH,HEEG,2013-11-11,MIN,Gull,65,2.4166666666666665
NORTH,WEGU,2013-11-11,MIN,Gull,7,2.4166666666666665
NORTH,HEEG,2013-11-11,SAN,Gull,2,1.4
NORTH,WEGU,2013-11-11,SAN,Gull,50,1.4
NORTH,CAGU,2013-11-11,SHN,Gull,75,2.423076923076923
NORTH,HEEG,2013-11-11,SHN,Gull,274,2.423076923076923
NORTH,WEGU,2013-11-11,SHN,Gull,94,2.423076923076923
NORTH,HEEG,2013-11-11,SHS,Gull,30,1
NORTH,WEGU,2013-11-11,SHS,Gull,2,1
SOUTH,CAGU,2013-11-11,SNO,Gull,6,1.9333333333333333
SOUTH,gull,2013-11-11,SNO,NA,300,1.9333333333333333
SOUTH,SAND,2013-11-11,SNO,SAND,665,1.9333333333333333
SOUTH,SNPL,2013-11-11,SNO,SNPL,375,1.9333333333333333
SOUTH,WEGU,2013-11-11,SNO,Gull,4,1.9333333333333333
SOUTH,SAND,2013-11-11,SSO,SAND,60,0.19444444444444445
SOUTH,SNPL,2013-11-11,SSO,SNPL,56,0.19444444444444445
SOUTH,SAND,2013-11-11,WAL,SAND,100,2.6153846153846154
SOUTH,SNPL,2013-11-11,WAL,SNPL,42,2.6153846153846154
NORTH,CAGU,2013-12-09,MIN,Gull,15,2
NORTH,HEEG,2013-12-09,MIN,Gull,311,2
NORTH,WEGU,2013-12-09,MIN,Gull,10,2
NORTH,SNPL,2013-12-09,SAN,SNPL,36,1.825
NORTH,WEGU,2013-12-09,SAN,Gull,3,1.825
NORTH,CAGU,2013-12-09,SHN,Gull,78,2
NORTH,HEEG,2013-12-09,SHN,Gull,294,2
NORTH,SNPL,2013-12-09,SHN,SNPL,55,2
NORTH,WEGU,2013-12-09,SHN,Gull,98,2
NORTH,CAGU,2013-12-09,SHS,Gull,18,1.85
NORTH,HEEG,2013-12-09,SHS,Gull,13,1.85
NORTH,SNPL,2013-12-09,SHS,SNPL,4,1.85
NORTH,WEGU,2013-12-09,SHS,Gull,14,1.85
SOUTH,SAND,2013-12-09,SNO,SAND,176,0.4666666666666667
SOUTH,SNPL,2013-12-09,SNO,SNPL,66,0.4666666666666667
SOUTH,WEGU,2013-12-09,SNO,Gull,4,0.4666666666666667
SOUTH,CAGU,2013-12-09,SSO,Gull,1,0.8333333333333334
SOUTH,SAND,2013-12-09,SSO,SAND,80,0.8333333333333334
SOUTH,SNPL,2013-12-09,SSO,SNPL,85,0.8333333333333334
SOUTH,WEGU,2013-12-09,SSO,Gull,1,0.8333333333333334
SOUTH,CAGU,2013-12-09,WAL,Gull,150,1.1538461538461537
SOUTH,HEEG,2013-12-09,WAL,Gull,6,1.1538461538461537
SOUTH,SAND,2013-12-09,WAL,SAND,28,1.1538461538461537
SOUTH,SNPL,2013-12-09,WAL,SNPL,54,1.1538461538461537
SOUTH,WEGU,2013-12-09,WAL,Gull,4,1.1538461538461537
NORTH,CAGU,2014-01-20,MIN,Gull,85,2.1666666666666665
NORTH,HEEG,2014-01-20,MIN,Gull,22,2.1666666666666665
NORTH,WEGU,2014-01-20,MIN,Gull,56,2.1666666666666665
NORTH,CAGU,2014-01-20,SAN,Gull,1,1.3
NORTH,SAND,2014-01-20,SAN,SAND,80,1.3
NORTH,SNPL,2014-01-20,SAN,SNPL,110,1.3
NORTH,WEGU,2014-01-20,SAN,Gull,1,1.3
NORTH,CAGU,2014-01-20,SHN,Gull,151,2.230769230769231
NORTH,HERG,2014-01-20,SHN,NA,35,2.230769230769231
NORTH,SNPL,2014-01-20,SHN,SNPL,34,2.230769230769231
NORTH,WEGU,2014-01-20,SHN,Gull,8,2.230769230769231
SOUTH,SNPL,2014-01-20,SNO,SNPL,76,1
SOUTH,SAND,2014-01-20,SSO,SAND,304,1.6388888888888888
SOUTH,SNPL,2014-01-20,SSO,SNPL,98,1.6388888888888888
SOUTH,WEGU,2014-01-20,SSO,Gull,1,1.6388888888888888
SOUTH,SAND,2014-01-20,WAL,SAND,14,1.7692307692307692
NORTH,CAGU,2014-02-10,MIN,Gull,23,2.1666666666666665
NORTH,HEEG,2014-02-10,MIN,Gull,1,2.1666666666666665
NORTH,HERG,2014-02-10,MIN,NA,1,2.1666666666666665
NORTH,WEGU,2014-02-10,MIN,Gull,1,2.1666666666666665
PURISIMA,SAND,2014-02-10,PNO,SAND,1200,2
PURISIMA,SNPL,2014-02-10,PNO,SNPL,29,2
PURISIMA,WEGU,2014-02-10,PNO,Gull,5,2
NORTH,SAND,2014-02-10,SAN,SAND,1,1.775
NORTH,SNPL,2014-02-10,SAN,SNPL,103,1.775
NORTH,WEGU,2014-02-10,SAN,Gull,8,1.775
NORTH,CAGU,2014-02-10,SHN,Gull,1,1.5769230769230769
NORTH,SAND,2014-02-10,SHN,SAND,1,1.5769230769230769
NORTH,SNPL,2014-02-10,SHN,SNPL,8,1.5769230769230769
NORTH,WEGU,2014-02-10,SHN,Gull,1,1.5769230769230769
SOUTH,CAGU,2014-02-10,SNO,Gull,12,2.4
SOUTH,SAND,2014-02-10,SNO,SAND,630,2.4
SOUTH,SNPL,2014-02-10,SNO,SNPL,102,2.4
SOUTH,WEGU,2014-02-10,SNO,Gull,12,2.4
SOUTH,SAND,2014-02-10,SSO,SAND,212,2.0833333333333335
SOUTH,SNPL,2014-02-10,SSO,SNPL,108,2.0833333333333335
NORTH,SNPL,2014-03-03,MIN,SNPL,2,1.5
NORTH,WEGU,2014-03-03,MIN,Gull,2,1.5
PURISIMA,CAGU,2014-03-03,PNO,Gull,2,1
PURISIMA,SNPL,2014-03-03,PNO,SNPL,14,1
PURISIMA,WEGU,2014-03-03,PNO,Gull,1,1
NORTH,CAGU,2014-03-03,SAN,Gull,1,1.275
NORTH,SAND,2014-03-03,SAN,SAND,1,1.275
NORTH,SNPL,2014-03-03,SAN,SNPL,34,1.275
NORTH,WEGU,2014-03-03,SAN,Gull,4,1.275
NORTH,SAND,2014-03-03,SHN,SAND,123,3.230769230769231
NORTH,SNPL,2014-03-03,SHN,SNPL,8,3.230769230769231
NORTH,WEGU,2014-03-03,SHN,Gull,13,3.230769230769231
NORTH,SNPL,2014-03-03,SHS,SNPL,4,3.65
SOUTH,SAND,2014-03-03,SNO,SAND,60,1.8
SOUTH,SNPL,2014-03-03,SNO,SNPL,94,1.8
SOUTH,GWGU,2014-03-03,SSO,NA,1,2.0277777777777777
SOUTH,SNPL,2014-03-03,SSO,SNPL,32,2.0277777777777777
SOUTH,WEGU,2014-03-03,SSO,Gull,2,2.0277777777777777
SOUTH,CAGU,2014-03-03,WAL,Gull,150,2
SOUTH,MEGU,2014-03-03,WAL,NA,11,2
SOUTH,SAND,2014-03-03,WAL,SAND,140,2
SOUTH,WEGU,2014-03-03,WAL,Gull,50,2
NORTH,SNPL,2014-03-10,MIN,SNPL,3,1.1666666666666667
PURISIMA,SAND,2014-03-10,PNO,SAND,70,2.1666666666666665
PURISIMA,SNPL,2014-03-10,PNO,SNPL,7,2.1666666666666665
NORTH,SAND,2014-03-10,SAN,SAND,20,1.6842105263157894
NORTH,SNPL,2014-03-10,SAN,SNPL,46,1.6842105263157894
NORTH,SNPL,2014-03-10,SHN,SNPL,34,1.5769230769230769
NORTH,SNPL,2014-03-10,SHS,SNPL,4,1.2
SOUTH,SAND,2014-03-10,SNO,SAND,1,1.3333333333333333
SOUTH,SNPL,2014-03-10,SNO,SNPL,107,1.3333333333333333
SOUTH,CAGU,2014-03-10,SSO,Gull,2,2.25
SOUTH,SNPL,2014-03-10,SSO,SNPL,36,2.25
SOUTH,WEGU,2014-03-10,SSO,Gull,2,2.25
SOUTH,gull,2014-03-10,WAL,NA,3,2.0384615384615383
SOUTH,SNPL,2014-03-10,WAL,SNPL,1,2.0384615384615383
SOUTH,WEGU,2014-03-10,WAL,Gull,102,2.0384615384615383
NORTH,SNPL,2014-03-17,MIN,SNPL,1,0.9166666666666666
PURISIMA,SNPL,2014-03-17,PNO,SNPL,12,2
NORTH,SNPL,2014-03-17,SAN,SNPL,32,1.2
NORTH,SNPL,2014-03-17,SHN,SNPL,16,1.3846153846153846
NORTH,SNPL,2014-03-17,SHS,SNPL,7,1.1
SOUTH,CAGU,2014-03-17,SNO,Gull,19,1.0666666666666667
SOUTH,SAND,2014-03-17,SNO,SAND,126,1.0666666666666667
SOUTH,SNPL,2014-03-17,SNO,SNPL,89,1.0666666666666667
SOUTH,WEGU,2014-03-17,SNO,Gull,17,1.0666666666666667
SOUTH,CAGU,2014-03-17,SSO,Gull,6,1.0277777777777777
SOUTH,gull,2014-03-17,SSO,NA,3,1.0277777777777777
SOUTH,HERG,2014-03-17,SSO,NA,1,1.0277777777777777
SOUTH,SAND,2014-03-17,SSO,SAND,150,1.0277777777777777
SOUTH,SNPL,2014-03-17,SSO,SNPL,47,1.0277777777777777
SOUTH,WEGU,2014-03-17,SSO,Gull,2,1.0277777777777777
SOUTH,BOGU,2014-03-17,WAL,NA,1,0.8846153846153846
SOUTH,CAGU,2014-03-17,WAL,Gull,300,0.8846153846153846
SOUTH,gull,2014-03-17,WAL,NA,5,0.8846153846153846
SOUTH,GWGU,2014-03-17,WAL,NA,2,0.8846153846153846
SOUTH,HERG,2014-03-17,WAL,NA,1,0.8846153846153846
SOUTH,SAND,2014-03-17,WAL,SAND,316,0.8846153846153846
SOUTH,SNPL,2014-03-17,WAL,SNPL,6,0.8846153846153846
SOUTH,WEGU,2014-03-17,WAL,Gull,50,0.8846153846153846
NORTH,SNPL,2014-03-24,MIN,SNPL,2,1.6666666666666667
PURISIMA,SAND,2014-03-24,PNO,SAND,500,2.3333333333333335
PURISIMA,SNPL,2014-03-24,PNO,SNPL,9,2.3333333333333335
NORTH,CAGU,2014-03-24,SAN,Gull,1,1.625
NORTH,SAND,2014-03-24,SAN,SAND,59,1.625
NORTH,SNPL,2014-03-24,SAN,SNPL,42,1.625
NORTH,WEGU,2014-03-24,SAN,Gull,1,1.625
NORTH,SNPL,2014-03-24,SHN,SNPL,9,1.9230769230769231
NORTH,SNPL,2014-03-24,SHS,SNPL,2,1.25
SOUTH,SAND,2014-03-24,SNO,SAND,1,1.1666666666666667
SOUTH,SNPL,2014-03-24,SNO,SNPL,67,1.1666666666666667
SOUTH,SNPL,2014-03-24,SSO,SNPL,17,1.4166666666666667
SOUTH,CAGU,2014-03-24,WAL,Gull,35,1.6923076923076923
SOUTH,RBGU,2014-03-24,WAL,NA,2,1.6923076923076923
SOUTH,SAND,2014-03-24,WAL,SAND,6,1.6923076923076923
SOUTH,SNPL,2014-03-24,WAL,SNPL,7,1.6923076923076923
SOUTH,WEGU,2014-03-24,WAL,Gull,45,1.6923076923076923
NORTH,SNPL,2014-03-31,MIN,SNPL,3,1
PURISIMA,SNPL,2014-03-31,PNO,SNPL,15,1.6666666666666667
NORTH,SNPL,2014-03-31,SAN,SNPL,39,1.475
NORTH,SNPL,2014-03-31,SHN,SNPL,7,0.9615384615384616
NORTH,SAND,2014-03-31,SHS,SAND,90,0.8
